frequency	e'	e''
5e+008	85.2577	-2.31578
1e+009	85.1456	3.99335
1.5e+009	84.3428	8.43062
2e+009	83.3047	12.2763
2.5e+009	82.0525	15.7094
3e+009	80.4759	18.9766
3.5e+009	78.6875	21.9242
4e+009	76.7743	24.6154
4.5e+009	74.717	27.0976
5e+009	72.5657	29.3334
5.5e+009	70.2739	31.272
6e+009	67.9033	32.9819
6.5e+009	65.6189	34.4834
7e+009	63.3186	35.7667
7.5e+009	61.0025	36.8248
8e+009	58.7075	37.7164
8.5e+009	56.4648	38.4127
9e+009	54.2802	38.9391
9.5e+009	52.1636	39.4101
1e+010	50.1005	39.6791
1.05e+010	48.2072	39.8903
1.1e+010	46.2865	39.9084
1.15e+010	44.4525	39.848
1.2e+010	42.8088	39.7685
1.25e+010	41.1129	39.5958
1.3e+010	39.5573	39.3444
1.35e+010	38.1255	39.1311
1.4e+010	36.7142	38.8085
1.45e+010	35.3629	38.4159
1.5e+010	34.1168	38.1092
1.55e+010	32.9684	37.7308
1.6e+010	31.8044	37.2483
1.65e+010	30.729	36.8517
1.7e+010	29.7118	36.4676
1.75e+010	28.8502	35.939
1.8e+010	27.9359	35.5419
1.85e+010	27.0124	35.141
1.9e+010	26.3351	34.6039
1.95e+010	25.5322	34.128
2e+010	24.7	33.6915
2.05e+010	24.0871	33.2769
2.1e+010	23.5059	32.8612
2.15e+010	22.7376	32.3708
2.2e+010	22.1748	31.9411
2.25e+010	21.7106	31.6393
2.3e+010	21.1572	31.1433
2.35e+010	20.6206	30.6355
2.4e+010	20.1868	30.4731
2.45e+010	19.715	29.9477
2.5e+010	19.4154	29.3864
2.55e+010	18.9819	29.2457
2.6e+010	18.5486	28.7979
2.65e+010	18.2274	28.2
