frequency	e'	e''
5e+008	80.7852	-3.00578
1e+009	81.0357	2.15445
1.5e+009	80.6909	5.58291
2e+009	80.1893	8.48635
2.5e+009	79.5591	11.0655
3e+009	78.7164	13.6055
3.5e+009	77.6671	15.9416
4e+009	76.5892	18.1211
4.5e+009	75.3661	20.2348
5e+009	74.0727	22.2001
5.5e+009	72.6497	23.9871
6e+009	71.124	25.676
6.5e+009	69.6552	27.2467
7e+009	68.125	28.6968
7.5e+009	66.5145	29.9931
8e+009	64.8645	31.1948
8.5e+009	63.2142	32.2484
9e+009	61.5536	33.1737
9.5e+009	59.9041	34.1029
1e+010	58.253	34.8339
1.05e+010	56.7302	35.5341
1.1e+010	55.0844	36.0491
1.15e+010	53.4798	36.4737
1.2e+010	52.0409	36.8824
1.25e+010	50.4505	37.2093
1.3e+010	48.9858	37.4168
1.35e+010	47.6467	37.6775
1.4e+010	46.245	37.7888
1.45e+010	44.8778	37.8036
1.5e+010	43.608	37.9152
1.55e+010	42.4189	37.9134
1.6e+010	41.1293	37.7626
1.65e+010	39.9592	37.7236
1.7e+010	38.8446	37.6852
1.75e+010	37.8586	37.4103
1.8e+010	36.7962	37.2964
1.85e+010	35.702	37.1823
1.9e+010	34.9014	36.82
1.95e+010	33.8968	36.5488
2e+010	32.8627	36.3615
2.05e+010	32.1058	36.1251
2.1e+010	31.3917	35.8411
2.15e+010	30.3735	35.5648
2.2e+010	29.6257	35.2347
2.25e+010	29.0769	35.1055
2.3e+010	28.2829	34.6979
2.35e+010	27.5305	34.2235
2.4e+010	27.0256	34.2707
2.45e+010	26.3091	33.8025
2.5e+010	25.8846	33.1807
2.55e+010	25.3452	33.2377
2.6e+010	24.661	32.8347
2.65e+010	24.202	32.124
