frequency	e'	e''
5e+008	84.1916	-2.50277
1e+009	84.2087	3.5407
1.5e+009	83.557	7.71965
2e+009	82.6753	11.3374
2.5e+009	81.5914	14.561
3e+009	80.2025	17.665
3.5e+009	78.5962	20.4739
4e+009	76.8854	23.0611
4.5e+009	75.0333	25.4725
5e+009	73.0972	27.675
5.5e+009	71.0145	29.6036
6e+009	68.8503	31.3403
6.5e+009	66.7632	32.8894
7e+009	64.6385	34.2443
7.5e+009	62.4755	35.3819
8e+009	60.3166	36.3736
8.5e+009	58.1943	37.1779
9e+009	56.1087	37.8131
9.5e+009	54.0768	38.4202
1e+010	52.083	38.8143
1.05e+010	50.2548	39.1492
1.1e+010	48.3723	39.2964
1.15e+010	46.5632	39.3482
1.2e+010	44.9507	39.3842
1.25e+010	43.2505	39.3261
1.3e+010	41.6832	39.1718
1.35e+010	40.2602	39.0744
1.4e+010	38.8281	38.8437
1.45e+010	37.4453	38.5264
1.5e+010	36.1815	38.3144
1.55e+010	35.0143	38.0158
1.6e+010	33.7998	37.5794
1.65e+010	32.6885	37.259
1.7e+010	31.6394	36.9587
1.75e+010	30.7445	36.4557
1.8e+010	29.7849	36.1073
1.85e+010	28.809	35.7717
1.9e+010	28.1093	35.2472
1.95e+010	27.2595	34.7902
2e+010	26.3581	34.406
2.05e+010	25.711	34.0209
2.1e+010	25.117	33.6176
2.15e+010	24.2628	33.1625
2.2e+010	23.6629	32.7331
2.25e+010	23.2013	32.4764
2.3e+010	22.5752	31.9719
2.35e+010	21.9869	31.4452
2.4e+010	21.5455	31.3577
2.45e+010	21.0126	30.8259
2.5e+010	20.7018	30.2133
2.55e+010	20.2481	30.1378
2.6e+010	19.7432	29.6742
2.65e+010	19.407	29.0165
