frequency	e'	e''
5e+008	78.8424	-3.19051
1e+009	79.1863	1.53678
1.5e+009	78.9559	4.57612
2e+009	78.5959	7.13375
2.5e+009	78.1296	9.38003
3e+009	77.5031	11.6245
3.5e+009	76.6877	13.697
4e+009	75.8797	15.6294
4.5e+009	74.9401	17.5529
5e+009	73.9236	19.3374
5.5e+009	72.816	20.9858
6e+009	71.6065	22.5796
6.5e+009	70.4526	24.0821
7e+009	69.2353	25.5017
7.5e+009	67.924	26.8028
8e+009	66.5627	28.034
8.5e+009	65.1898	29.1411
9e+009	63.7939	30.1455
9.5e+009	62.4032	31.1678
1e+010	60.9843	32.0172
1.05e+010	59.6794	32.8437
1.1e+010	58.2268	33.5078
1.15e+010	56.8033	34.0929
1.2e+010	55.5147	34.6675
1.25e+010	54.0656	35.1704
1.3e+010	52.7415	35.5566
1.35e+010	51.4968	35.9869
1.4e+010	50.1833	36.2815
1.45e+010	48.8965	36.4887
1.5e+010	47.6845	36.7736
1.55e+010	46.5406	36.9413
1.6e+010	45.2865	36.9881
1.65e+010	44.1334	37.119
1.7e+010	43.0295	37.2282
1.75e+010	42.0364	37.1238
1.8e+010	40.9688	37.1809
1.85e+010	39.8619	37.2031
1.9e+010	39.025	36.9844
1.95e+010	37.979	36.8766
2e+010	36.9236	36.8161
2.05e+010	36.1255	36.7067
2.1e+010	35.3382	36.5278
2.15e+010	34.285	36.3771
2.2e+010	33.4879	36.1707
2.25e+010	32.8644	36.1247
2.3e+010	32.0231	35.8117
2.35e+010	31.2012	35.4532
2.4e+010	30.6363	35.5444
2.45e+010	29.8603	35.1546
2.5e+010	29.3455	34.6085
2.55e+010	28.7467	34.7222
2.6e+010	28.0018	34.4085
2.65e+010	27.4445	33.7529
