frequency	e'	e''
5e+008	79.7302	-3.13646
1e+009	80.0377	1.79431
1.5e+009	79.7589	5.00817
2e+009	79.3429	7.72187
2.5e+009	78.8094	10.1154
3e+009	78.0829	12.4962
3.5e+009	77.1695	14.6812
4e+009	76.2445	16.7306
4.5e+009	75.1843	18.7396
5e+009	74.05	20.6105
5.5e+009	72.8034	22.3296
6e+009	71.4575	23.9674
6.5e+009	70.1628	25.5066
7e+009	68.8076	26.9434
7.5e+009	67.3658	28.2488
8e+009	65.8737	29.4771
8.5e+009	64.3761	30.5648
9e+009	62.861	31.5448
9.5e+009	61.3526	32.5303
1e+010	59.8236	33.332
1.05e+010	58.4174	34.1083
1.1e+010	56.8753	34.711
1.15e+010	55.3635	35.2281
1.2e+010	54.0029	35.731
1.25e+010	52.4857	36.16
1.3e+010	51.0903	36.468
1.35e+010	49.7984	36.8259
1.4e+010	48.4398	37.0435
1.45e+010	47.115	37.163
1.5e+010	45.8679	37.3699
1.55e+010	44.6983	37.4632
1.6e+010	43.4231	37.4172
1.65e+010	42.2559	37.4712
1.7e+010	41.14	37.5169
1.75e+010	40.1455	37.3313
1.8e+010	39.0782	37.3087
1.85e+010	37.9682	37.2711
1.9e+010	37.143	36.9808
1.95e+010	36.1137	36.7997
2e+010	35.0629	36.6778
2.05e+010	34.2819	36.508
2.1e+010	33.526	36.2777
2.15e+010	32.4801	36.0703
2.2e+010	31.7053	35.7955
2.25e+010	31.117	35.7154
2.3e+010	30.2912	35.3543
2.35e+010	29.5049	34.937
2.4e+010	28.9591	35.0149
2.45e+010	28.2062	34.5861
2.5e+010	27.7309	33.9962
2.55e+010	27.1599	34.0844
2.6e+010	26.4378	33.7268
2.65e+010	25.9286	33.04
