frequency	e'	e''
5e+008	86.5439	-2.14247
1e+009	86.1911	4.5547
1.5e+009	85.1957	9.30947
2e+009	83.981	13.4349
2.5e+009	82.5521	17.1119
3e+009	80.7588	20.5774
3.5e+009	78.7072	23.6726
4e+009	76.5202	26.4626
4.5e+009	74.1819	28.9996
5e+009	71.7602	31.2572
5.5e+009	69.2162	33.1711
6e+009	66.6105	34.8202
6.5e+009	64.1048	36.2307
7e+009	61.6039	37.4076
7.5e+009	59.1131	38.34
8e+009	56.6715	39.0902
8.5e+009	54.3185	39.6426
9e+009	52.029	40.0067
9.5e+009	49.8309	40.3162
1e+010	47.7115	40.4227
1.05e+010	45.7724	40.4834
1.1e+010	43.8264	40.3563
1.15e+010	41.9837	40.153
1.2e+010	40.3406	39.9397
1.25e+010	38.662	39.6417
1.3e+010	37.1255	39.2713
1.35e+010	35.7182	38.9492
1.4e+010	34.34	38.5214
1.45e+010	33.0411	38.0387
1.5e+010	31.8298	37.644
1.55e+010	30.7254	37.1815
1.6e+010	29.6178	36.6404
1.65e+010	28.5937	36.1842
1.7e+010	27.6301	35.7359
1.75e+010	26.8218	35.1706
1.8e+010	25.9525	34.7247
1.85e+010	25.0891	34.2741
1.9e+010	24.4667	33.7153
1.95e+010	23.7091	33.2173
2e+010	22.9485	32.737
2.05e+010	22.3864	32.3095
2.1e+010	21.8393	31.8781
2.15e+010	21.1416	31.3748
2.2e+010	20.623	30.9348
2.25e+010	20.191	30.6052
2.3e+010	19.7009	30.1118
2.35e+010	19.2184	29.624
2.4e+010	18.8081	29.4266
2.45e+010	18.3998	28.9025
2.5e+010	18.1316	28.3647
2.55e+010	17.7321	28.1978
2.6e+010	17.3582	27.7552
2.65e+010	17.0646	27.186
