frequency	e'	e''
5e+008	86.3024	-2.17795
1e+009	86.012	4.44732
1.5e+009	85.0571	9.16359
2e+009	83.8678	13.2477
2.5e+009	82.463	16.8771
3e+009	80.7089	20.3126
3.5e+009	78.7063	23.3895
4e+009	76.5671	26.1628
4.5e+009	74.2779	28.6912
5e+009	71.8973	30.9476
5.5e+009	69.3921	32.8682
6e+009	66.8253	34.5302
6.5e+009	64.3559	35.9597
7e+009	61.888	37.1541
7.5e+009	59.424	38.1051
8e+009	57.0033	38.8794
8.5e+009	54.6643	39.4557
9e+009	52.3934	39.85
9.5e+009	50.2085	40.1871
1e+010	48.0962	40.3165
1.05e+010	46.1647	40.4017
1.1e+010	44.218	40.2986
1.15e+010	42.375	40.1188
1.2e+010	40.7308	39.9255
1.25e+010	39.0471	39.6495
1.3e+010	37.5085	39.2994
1.35e+010	36.0973	38.9893
1.4e+010	34.7114	38.5793
1.45e+010	33.4052	38.1112
1.5e+010	32.1858	37.7311
1.55e+010	31.0728	37.2784
1.6e+010	29.9572	36.745
1.65e+010	28.925	36.2991
1.7e+010	27.9508	35.8573
1.75e+010	27.1347	35.2983
1.8e+010	26.2575	34.8605
1.85e+010	25.3867	34.4163
1.9e+010	24.752	33.8602
1.95e+010	23.99	33.3701
2e+010	23.2191	32.8944
2.05e+010	22.6487	32.467
2.1e+010	22.0929	32.0394
2.15e+010	21.3847	31.5347
2.2e+010	20.8638	31.0943
2.25e+010	20.4188	30.7697
2.3e+010	19.9193	30.277
2.35e+010	19.4337	29.7861
2.4e+010	19.0174	29.5924
2.45e+010	18.5967	29.0657
2.5e+010	18.326	28.5269
2.55e+010	17.9182	28.361
2.6e+010	17.5363	27.914
2.65e+010	17.2417	27.3516
