frequency	e'	e''
5e+008	80.0328	-3.0634
1e+009	80.3287	1.913
1.5e+009	80.0297	5.16366
2e+009	79.5894	7.92934
2.5e+009	79.0294	10.3757
3e+009	78.2733	12.7986
3.5e+009	77.3238	15.0243
4e+009	76.3532	17.1139
4.5e+009	75.251	19.1494
5e+009	74.0753	21.0515
5.5e+009	72.7834	22.7911
6e+009	71.3863	24.4394
6.5e+009	70.0444	25.992
7e+009	68.6422	27.4376
7.5e+009	67.1552	28.74
8e+009	65.6164	29.9624
8.5e+009	64.0812	31.0425
9e+009	62.5199	32.0072
9.5e+009	60.9728	32.9798
1e+010	59.4107	33.7674
1.05e+010	57.9677	34.5203
1.1e+010	56.3973	35.1016
1.15e+010	54.8616	35.5954
1.2e+010	53.4737	36.0723
1.25e+010	51.9329	36.4765
1.3e+010	50.5204	36.7552
1.35e+010	49.2127	37.0896
1.4e+010	47.8408	37.274
1.45e+010	46.5005	37.3679
1.5e+010	45.2458	37.5498
1.55e+010	44.0684	37.6152
1.6e+010	42.7902	37.5403
1.65e+010	41.6205	37.5674
1.7e+010	40.5035	37.5888
1.75e+010	39.5114	37.3808
1.8e+010	38.4412	37.3348
1.85e+010	37.3365	37.2706
1.9e+010	36.5191	36.9645
1.95e+010	35.4901	36.7594
2e+010	34.4467	36.6125
2.05e+010	33.6723	36.4271
2.1e+010	32.9196	36.1862
2.15e+010	31.8896	35.9504
2.2e+010	31.1178	35.6681
2.25e+010	30.5326	35.5655
2.3e+010	29.7235	35.1929
2.35e+010	28.9433	34.7673
2.4e+010	28.4054	34.8265
2.45e+010	27.6673	34.3861
2.5e+010	27.2005	33.7944
2.55e+010	26.6333	33.8653
2.6e+010	25.9366	33.4976
2.65e+010	25.4339	32.8131
