frequency	e'	e''
5e+008	78.6844	-3.19403
1e+009	79.0523	1.48383
1.5e+009	78.8263	4.51091
2e+009	78.4726	7.04836
2.5e+009	78.0215	9.26396
3e+009	77.4089	11.4895
3.5e+009	76.6107	13.5414
4e+009	75.8194	15.4554
4.5e+009	74.9003	17.3656
5e+009	73.9007	19.1321
5.5e+009	72.8176	20.7745
6e+009	71.6314	22.3582
6.5e+009	70.4974	23.856
7e+009	69.3031	25.2726
7.5e+009	68.0151	26.5708
8e+009	66.6736	27.8054
8.5e+009	65.3222	28.9149
9e+009	63.9453	29.9266
9.5e+009	62.5733	30.9486
1e+010	61.1777	31.8085
1.05e+010	59.8832	32.6442
1.1e+010	58.4481	33.3197
1.15e+010	57.0417	33.9173
1.2e+010	55.7589	34.501
1.25e+010	54.3218	35.0171
1.3e+010	53.0124	35.4181
1.35e+010	51.7718	35.8574
1.4e+010	50.4666	36.162
1.45e+010	49.1867	36.392
1.5e+010	47.9798	36.6838
1.55e+010	46.8386	36.8624
1.6e+010	45.5923	36.9312
1.65e+010	44.4402	37.0701
1.7e+010	43.3394	37.1889
1.75e+010	42.3494	37.1028
1.8e+010	41.2772	37.1738
1.85e+010	40.1726	37.2006
1.9e+010	39.3323	37.0028
1.95e+010	38.2822	36.9099
2e+010	37.2337	36.851
2.05e+010	36.4344	36.7608
2.1e+010	35.6294	36.5893
2.15e+010	34.5832	36.4441
2.2e+010	33.7843	36.2589
2.25e+010	33.1445	36.2075
2.3e+010	32.3113	35.902
2.35e+010	31.4788	35.5678
2.4e+010	30.9057	35.6477
2.45e+010	30.1376	35.2636
2.5e+010	29.6046	34.7438
2.55e+010	29.004	34.8404
2.6e+010	28.2632	34.5378
2.65e+010	27.6961	33.9023
