frequency	e'	e''
5e+008	86.0405	-2.20073
1e+009	85.7987	4.34475
1.5e+009	84.8869	8.98005
2e+009	83.7291	12.9973
2.5e+009	82.3585	16.5837
3e+009	80.6548	19.9796
3.5e+009	78.7104	23.0236
4e+009	76.6281	25.78
4.5e+009	74.3972	28.2991
5e+009	72.0753	30.5499
5.5e+009	69.6179	32.4753
6e+009	67.102	34.1556
6.5e+009	64.6788	35.6059
7e+009	62.2546	36.8232
7.5e+009	59.827	37.802
8e+009	57.4326	38.6056
8.5e+009	55.115	39.2132
9e+009	52.862	39.6422
9.5e+009	50.6944	40.0148
1e+010	48.5947	40.18
1.05e+010	46.6702	40.2948
1.1e+010	44.7278	40.2207
1.15e+010	42.8848	40.0676
1.2e+010	41.2395	39.9061
1.25e+010	39.5509	39.6552
1.3e+010	38.0102	39.3287
1.35e+010	36.591	39.0397
1.4e+010	35.1971	38.65
1.45e+010	33.8792	38.2021
1.5e+010	32.6532	37.8352
1.55e+010	31.5284	37.4008
1.6e+010	30.3998	36.8838
1.65e+010	29.3607	36.45
1.7e+010	28.3733	36.015
1.75e+010	27.5418	35.4671
1.8e+010	26.6582	35.0399
1.85e+010	25.7747	34.601
1.9e+010	25.126	34.052
1.95e+010	24.3574	33.5672
2e+010	23.5736	33.0975
2.05e+010	22.9913	32.6687
2.1e+010	22.4234	32.2479
2.15e+010	21.7067	31.7455
2.2e+010	21.1772	31.3075
2.25e+010	20.7231	30.9871
2.3e+010	20.2144	30.4925
2.35e+010	19.7224	30.0018
2.4e+010	19.2903	29.8091
2.45e+010	18.8587	29.2794
2.5e+010	18.5803	28.7469
2.55e+010	18.1628	28.5766
2.6e+010	17.7662	28.1318
2.65e+010	17.4721	27.5679
