freq_col,type,t_abs,t_rel_s,idx
1,phase,2025-09-14 23:19:12.132,17475,3503
1,phase,2025-09-14 23:22:51.132,17694,3547
1,phase,2025-09-14 23:30:31.132,18154,3639
1,phase,2025-09-14 23:34:11.132,18374,3683
1,phase,2025-09-14 23:45:44.132,19067,3822
1,phase,2025-09-14 23:49:23.132,19286,3866
1,phase,2025-09-14 23:49:58.132,19321,3873
1,phase,2025-09-14 23:53:53.132,19556,3920
1,phase,2025-09-14 23:57:18.132,19761,3961
1,phase,2025-09-15 00:01:29.132,20012,4011
1,phase,2025-09-15 00:05:17.132,20240,4056
1,phase,2025-09-15 00:09:05.132,20468,4101
1,phase,2025-09-15 00:13:02.132,20705,4148
1,phase,2025-09-15 00:16:47.132,20930,4193
1,phase,2025-09-15 00:20:06.132,21129,4232
1,phase,2025-09-15 00:20:51.132,21174,4241
1,phase,2025-09-15 00:25:00.132,21423,4290
1,phase,2025-09-15 00:36:13.132,22096,4423
1,phase,2025-09-15 00:44:55.132,22618,4526
1,phase,2025-09-15 00:48:37.132,22840,4570
1,phase,2025-09-15 00:56:37.132,23320,4665
1,phase,2025-09-15 00:59:40.132,23503,4701
1,phase,2025-09-15 01:00:30.132,23553,4711
1,phase,2025-09-15 01:07:49.132,23992,4798
1,phase,2025-09-15 01:08:20.132,24023,4804
1,phase,2025-09-15 01:15:40.132,24463,4891
1,phase,2025-09-15 01:16:16.132,24499,4898
1,phase,2025-09-15 01:18:38.132,24641,4926
1,phase,2025-09-15 01:19:08.132,24671,4932
1,phase,2025-09-15 01:20:14.132,24737,4945
2,mag,2025-09-14 19:18:31.132,3034,609
2,mag,2025-09-14 19:42:43.132,4486,900
2,mag,2025-09-14 19:49:37.132,4900,983
2,mag,2025-09-14 19:50:12.132,4935,990
2,mag,2025-09-14 19:54:02.132,5165,1036
2,mag,2025-09-14 19:57:46.132,5389,1081
2,mag,2025-09-14 20:09:04.132,6067,1217
2,mag,2025-09-14 20:12:49.132,6292,1262
2,mag,2025-09-14 20:16:39.132,6522,1308
2,mag,2025-09-14 20:20:24.132,6747,1353
2,mag,2025-09-14 20:24:13.132,6976,1399
2,mag,2025-09-14 20:27:58.132,7201,1444
2,mag,2025-09-14 20:31:33.132,7416,1487
2,mag,2025-09-14 20:39:02.132,7865,1577
2,mag,2025-09-14 20:42:12.132,8055,1615
2,mag,2025-09-14 20:42:42.132,8085,1621
2,mag,2025-09-14 20:46:26.132,8309,1666
2,mag,2025-09-14 20:50:15.132,8538,1712
2,mag,2025-09-14 20:53:50.132,8753,1755
2,mag,2025-09-14 20:57:30.132,8973,1799
2,mag,2025-09-14 21:01:19.132,9202,1845
2,mag,2025-09-14 21:05:04.132,9427,1890
2,mag,2025-09-14 21:08:38.132,9641,1933
2,mag,2025-09-14 21:12:18.132,9861,1977
2,mag,2025-09-14 21:16:38.132,10121,2029
2,mag,2025-09-14 21:19:47.132,10310,2067
2,mag,2025-09-14 21:20:52.132,10375,2080
2,mag,2025-09-14 21:24:56.132,10619,2129
2,mag,2025-09-14 21:36:59.132,11342,2274
2,mag,2025-09-14 21:41:03.132,11586,2323
2,mag,2025-09-14 21:57:01.132,12544,2515
2,mag,2025-09-14 22:05:00.132,13023,2611
2,mag,2025-09-14 22:08:55.132,13258,2658
2,mag,2025-09-14 22:16:48.132,13731,2753
2,mag,2025-09-14 22:20:43.132,13966,2800
2,mag,2025-09-14 22:23:57.132,14160,2839
2,mag,2025-09-14 22:24:42.132,14205,2848
2,mag,2025-09-14 22:48:15.132,15618,3131
2,mag,2025-09-14 22:52:05.132,15848,3177
2,mag,2025-09-14 22:59:54.132,16317,3271
2,mag,2025-09-14 23:07:38.132,16781,3364
2,mag,2025-09-14 23:11:38.132,17021,3412
2,mag,2025-09-14 23:15:22.132,17245,3457
2,mag,2025-09-14 23:49:58.132,19321,3873
2,mag,2025-09-14 23:57:38.132,19781,3965
2,mag,2025-09-15 00:00:43.132,19966,4002
2,mag,2025-09-15 00:01:29.132,20012,4011
2,mag,2025-09-15 00:09:10.132,20473,4102
2,mag,2025-09-15 00:16:47.132,20930,4193
2,mag,2025-09-15 00:19:50.132,21113,4229
2,mag,2025-09-15 00:28:58.132,21661,4337
2,mag,2025-09-15 00:31:59.132,21842,4373
2,mag,2025-09-15 00:32:55.132,21898,4384
2,mag,2025-09-15 00:36:53.132,22136,4431
2,mag,2025-09-15 00:40:57.132,22380,4479
2,mag,2025-09-15 00:44:45.132,22608,4524
2,mag,2025-09-15 00:48:42.132,22845,4571
2,mag,2025-09-15 00:56:42.132,23325,4666
2,mag,2025-09-15 01:07:29.132,23972,4794
2,mag,2025-09-15 01:08:20.132,24023,4804
2,mag,2025-09-15 01:16:21.132,24504,4899
2,mag,2025-09-15 01:18:58.132,24661,4930
2,mag,2025-09-15 01:19:34.132,24697,4937
2,phase,2025-09-14 19:11:27.132,2610,524
2,phase,2025-09-14 19:23:15.132,3318,666
2,phase,2025-09-14 19:45:38.132,4661,935
2,phase,2025-09-14 19:50:12.132,4935,990
2,phase,2025-09-14 19:53:37.132,5140,1031
2,phase,2025-09-14 19:57:56.132,5399,1083
2,phase,2025-09-14 20:09:14.132,6077,1219
2,phase,2025-09-14 20:12:49.132,6292,1262
2,phase,2025-09-14 20:57:40.132,8983,1801
2,phase,2025-09-14 21:08:28.132,9631,1931
2,phase,2025-09-14 21:12:28.132,9871,1979
2,phase,2025-09-14 21:19:47.132,10310,2067
2,phase,2025-09-14 21:20:37.132,10360,2077
2,phase,2025-09-14 21:23:57.132,10560,2117
2,phase,2025-09-14 21:28:21.132,10824,2170
2,phase,2025-09-14 21:32:10.132,11053,2216
2,phase,2025-09-14 21:33:05.132,11108,2227
2,phase,2025-09-14 21:44:38.132,11801,2366
2,phase,2025-09-14 22:00:31.132,12754,2557
2,phase,2025-09-14 22:09:05.132,13268,2660
2,phase,2025-09-14 22:20:23.132,13946,2796
2,phase,2025-09-14 22:24:32.132,14195,2846
2,phase,2025-09-14 22:35:51.132,14874,2982
2,phase,2025-09-14 22:39:36.132,15099,3027
2,phase,2025-09-14 22:43:20.132,15323,3072
2,phase,2025-09-14 23:07:48.132,16791,3366
2,phase,2025-09-14 23:10:58.132,16981,3404
2,phase,2025-09-14 23:11:28.132,17011,3410
2,phase,2025-09-14 23:19:12.132,17475,3503
2,phase,2025-09-14 23:22:51.132,17694,3547
2,phase,2025-09-14 23:30:31.132,18154,3639
2,phase,2025-09-14 23:34:11.132,18374,3683
2,phase,2025-09-14 23:42:05.132,18848,3778
2,phase,2025-09-14 23:45:44.132,19067,3822
2,phase,2025-09-14 23:49:23.132,19286,3866
2,phase,2025-09-14 23:49:58.132,19321,3873
2,phase,2025-09-14 23:57:38.132,19781,3965
2,phase,2025-09-15 00:01:29.132,20012,4011
2,phase,2025-09-15 00:05:17.132,20240,4056
2,phase,2025-09-15 00:09:15.132,20478,4103
2,phase,2025-09-15 00:16:57.132,20940,4195
2,phase,2025-09-15 00:20:51.132,21174,4241
2,phase,2025-09-15 00:31:59.132,21842,4373
2,phase,2025-09-15 00:39:56.132,22319,4467
2,phase,2025-09-15 00:44:45.132,22608,4524
2,phase,2025-09-15 01:07:49.132,23992,4798
2,phase,2025-09-15 01:08:20.132,24023,4804
2,phase,2025-09-15 01:15:40.132,24463,4891
2,phase,2025-09-15 01:19:08.132,24671,4932
3,mag,2025-09-14 18:42:06.132,849,171
3,mag,2025-09-14 19:11:18.132,2601,522
3,mag,2025-09-14 19:18:31.132,3034,609
3,mag,2025-09-14 19:23:15.132,3318,666
3,mag,2025-09-14 19:27:10.132,3553,713
3,mag,2025-09-14 19:34:54.132,4017,806
3,mag,2025-09-14 19:38:49.132,4252,853
3,mag,2025-09-14 19:42:43.132,4486,900
3,mag,2025-09-14 19:49:37.132,4900,983
3,mag,2025-09-14 19:50:12.132,4935,990
3,mag,2025-09-14 19:54:02.132,5165,1036
3,mag,2025-09-14 19:57:46.132,5389,1081
3,mag,2025-09-14 20:05:20.132,5843,1172
3,mag,2025-09-14 20:09:04.132,6067,1217
3,mag,2025-09-14 20:12:49.132,6292,1262
3,mag,2025-09-14 20:16:44.132,6527,1309
3,mag,2025-09-14 20:20:29.132,6752,1354
3,mag,2025-09-14 20:23:38.132,6941,1392
3,mag,2025-09-14 20:24:08.132,6971,1398
3,mag,2025-09-14 20:27:53.132,7196,1443
3,mag,2025-09-14 20:31:03.132,7386,1481
3,mag,2025-09-14 20:31:33.132,7416,1487
3,mag,2025-09-14 20:35:23.132,7646,1533
3,mag,2025-09-14 20:39:02.132,7865,1577
3,mag,2025-09-14 20:42:12.132,8055,1615
3,mag,2025-09-14 20:42:42.132,8085,1621
3,mag,2025-09-14 20:46:31.132,8314,1667
3,mag,2025-09-14 20:50:15.132,8538,1712
3,mag,2025-09-14 20:53:20.132,8723,1749
3,mag,2025-09-14 20:53:55.132,8758,1756
3,mag,2025-09-14 20:57:30.132,8973,1799
3,mag,2025-09-14 21:00:44.132,9167,1838
3,mag,2025-09-14 21:01:19.132,9202,1845
3,mag,2025-09-14 21:04:59.132,9422,1889
3,mag,2025-09-14 21:07:59.132,9602,1925
3,mag,2025-09-14 21:08:38.132,9641,1933
3,mag,2025-09-14 21:12:18.132,9861,1977
3,mag,2025-09-14 21:16:43.132,10126,2030
3,mag,2025-09-14 21:19:47.132,10310,2067
3,mag,2025-09-14 21:20:52.132,10375,2080
3,mag,2025-09-14 21:23:57.132,10560,2117
3,mag,2025-09-14 21:24:56.132,10619,2129
3,mag,2025-09-14 21:28:56.132,10859,2177
3,mag,2025-09-14 21:33:00.132,11103,2226
3,mag,2025-09-14 21:36:59.132,11342,2274
3,mag,2025-09-14 21:41:03.132,11586,2323
3,mag,2025-09-14 21:44:13.132,11776,2361
3,mag,2025-09-14 21:45:03.132,11826,2371
3,mag,2025-09-14 21:49:02.132,12065,2419
3,mag,2025-09-14 21:53:02.132,12305,2467
3,mag,2025-09-14 21:57:01.132,12544,2515
3,mag,2025-09-14 22:01:05.132,12788,2564
3,mag,2025-09-14 22:05:05.132,13028,2612
3,mag,2025-09-14 22:08:55.132,13258,2658
3,mag,2025-09-14 22:12:09.132,13452,2697
3,mag,2025-09-14 22:12:59.132,13502,2707
3,mag,2025-09-14 22:16:48.132,13731,2753
3,mag,2025-09-14 22:20:43.132,13966,2800
3,mag,2025-09-14 22:23:57.132,14160,2839
3,mag,2025-09-14 22:24:47.132,14210,2849
3,mag,2025-09-14 22:28:36.132,14439,2895
3,mag,2025-09-14 22:32:31.132,14674,2942
3,mag,2025-09-14 22:36:31.132,14914,2990
3,mag,2025-09-14 22:39:36.132,15099,3027
3,mag,2025-09-14 22:40:26.132,15149,3037
3,mag,2025-09-14 22:43:30.132,15333,3074
3,mag,2025-09-14 22:44:15.132,15378,3083
3,mag,2025-09-14 22:47:25.132,15568,3121
3,mag,2025-09-14 22:48:10.132,15613,3130
3,mag,2025-09-14 22:52:05.132,15848,3177
3,mag,2025-09-14 22:56:05.132,16088,3225
3,mag,2025-09-14 22:59:09.132,16272,3262
3,mag,2025-09-14 22:59:59.132,16322,3272
3,mag,2025-09-14 23:03:04.132,16507,3309
3,mag,2025-09-14 23:03:48.132,16551,3318
3,mag,2025-09-14 23:07:38.132,16781,3364
3,mag,2025-09-14 23:10:53.132,16976,3403
3,mag,2025-09-14 23:11:33.132,17016,3411
3,mag,2025-09-14 23:15:27.132,17250,3458
3,mag,2025-09-14 23:19:12.132,17475,3503
3,mag,2025-09-14 23:23:06.132,17709,3550
3,mag,2025-09-14 23:26:56.132,17939,3596
3,mag,2025-09-14 23:30:56.132,18179,3644
3,mag,2025-09-14 23:34:01.132,18364,3681
3,mag,2025-09-14 23:34:41.132,18404,3689
3,mag,2025-09-14 23:38:30.132,18633,3735
3,mag,2025-09-14 23:42:19.132,18862,3781
3,mag,2025-09-14 23:46:09.132,19092,3827
3,mag,2025-09-14 23:49:58.132,19321,3873
3,mag,2025-09-14 23:53:48.132,19551,3919
3,mag,2025-09-14 23:57:38.132,19781,3965
3,mag,2025-09-15 00:00:54.132,19977,4004
3,mag,2025-09-15 00:01:29.132,20012,4011
3,mag,2025-09-15 00:05:22.132,20245,4057
3,mag,2025-09-15 00:09:10.132,20473,4102
3,mag,2025-09-15 00:13:07.132,20710,4149
3,mag,2025-09-15 00:16:12.132,20895,4186
3,mag,2025-09-15 00:16:47.132,20930,4193
3,mag,2025-09-15 00:20:01.132,21124,4231
3,mag,2025-09-15 00:20:56.132,21179,4242
3,mag,2025-09-15 00:24:09.132,21372,4280
3,mag,2025-09-15 00:25:00.132,21423,4290
3,mag,2025-09-15 00:28:58.132,21661,4337
3,mag,2025-09-15 00:32:09.132,21852,4375
3,mag,2025-09-15 00:32:55.132,21898,4384
3,mag,2025-09-15 00:36:08.132,22091,4422
3,mag,2025-09-15 00:36:53.132,22136,4431
3,mag,2025-09-15 00:40:57.132,22380,4479
3,mag,2025-09-15 00:44:55.132,22618,4526
3,mag,2025-09-15 00:48:42.132,22845,4571
3,mag,2025-09-15 00:52:44.132,23087,4619
3,mag,2025-09-15 00:56:32.132,23315,4664
3,mag,2025-09-15 01:00:35.132,23558,4712
3,mag,2025-09-15 01:04:33.132,23796,4759
3,mag,2025-09-15 01:07:44.132,23987,4797
3,mag,2025-09-15 01:08:20.132,24023,4804
3,mag,2025-09-15 01:12:22.132,24265,4852
3,mag,2025-09-15 01:18:58.132,24661,4930
3,phase,2025-09-14 19:11:27.132,2610,524
3,phase,2025-09-14 19:23:15.132,3318,666
3,phase,2025-09-14 19:50:12.132,4935,990
3,phase,2025-09-14 19:57:56.132,5399,1083
3,phase,2025-09-14 20:09:14.132,6077,1219
3,phase,2025-09-14 20:12:59.132,6302,1264
3,phase,2025-09-14 20:57:40.132,8983,1801
3,phase,2025-09-14 21:08:28.132,9631,1931
3,phase,2025-09-14 21:12:28.132,9871,1979
3,phase,2025-09-14 21:19:37.132,10300,2065
3,phase,2025-09-14 21:23:57.132,10560,2117
3,phase,2025-09-14 21:28:21.132,10824,2170
3,phase,2025-09-14 21:40:19.132,11542,2314
3,phase,2025-09-14 22:00:31.132,12754,2557
3,phase,2025-09-14 22:20:03.132,13926,2792
3,phase,2025-09-14 22:24:42.132,14205,2848
3,phase,2025-09-14 22:32:31.132,14674,2942
3,phase,2025-09-14 22:35:51.132,14874,2982
3,phase,2025-09-14 22:39:41.132,15104,3028
3,phase,2025-09-14 22:43:30.132,15333,3074
3,phase,2025-09-14 22:48:10.132,15613,3130
3,phase,2025-09-14 22:56:00.132,16083,3224
3,phase,2025-09-14 23:07:48.132,16791,3366
3,phase,2025-09-14 23:10:58.132,16981,3404
3,phase,2025-09-14 23:14:42.132,17205,3449
3,phase,2025-09-14 23:15:22.132,17245,3457
3,phase,2025-09-14 23:19:12.132,17475,3503
3,phase,2025-09-14 23:30:31.132,18154,3639
3,phase,2025-09-14 23:34:11.132,18374,3683
3,phase,2025-09-14 23:45:44.132,19067,3822
3,phase,2025-09-14 23:57:38.132,19781,3965
3,phase,2025-09-15 00:01:29.132,20012,4011
3,phase,2025-09-15 00:16:47.132,20930,4193
3,phase,2025-09-15 00:40:52.132,22375,4478
3,phase,2025-09-15 00:44:45.132,22608,4524
3,phase,2025-09-15 00:48:42.132,22845,4571
3,phase,2025-09-15 00:56:37.132,23320,4665
3,phase,2025-09-15 01:00:30.132,23553,4711
3,phase,2025-09-15 01:08:20.132,24023,4804
3,phase,2025-09-15 01:16:16.132,24499,4898
3,phase,2025-09-15 01:18:43.132,24646,4927
3,phase,2025-09-15 01:19:28.132,24691,4936
4,mag,2025-09-14 18:42:01.132,844,170
4,mag,2025-09-14 19:18:31.132,3034,609
4,mag,2025-09-14 19:38:49.132,4252,853
4,mag,2025-09-14 19:45:48.132,4671,937
4,mag,2025-09-14 19:46:33.132,4716,946
4,mag,2025-09-14 19:50:12.132,4935,990
4,mag,2025-09-14 19:54:02.132,5165,1036
4,mag,2025-09-14 19:57:46.132,5389,1081
4,mag,2025-09-14 20:09:09.132,6072,1218
4,mag,2025-09-14 20:12:54.132,6297,1263
4,mag,2025-09-14 20:16:44.132,6527,1309
4,mag,2025-09-14 20:20:24.132,6747,1353
4,mag,2025-09-14 20:24:08.132,6971,1398
4,mag,2025-09-14 20:31:33.132,7416,1487
4,mag,2025-09-14 20:35:23.132,7646,1533
4,mag,2025-09-14 20:39:07.132,7870,1578
4,mag,2025-09-14 20:42:12.132,8055,1615
4,mag,2025-09-14 20:42:47.132,8090,1622
4,mag,2025-09-14 20:46:31.132,8314,1667
4,mag,2025-09-14 20:50:10.132,8533,1711
4,mag,2025-09-14 20:53:55.132,8758,1756
4,mag,2025-09-14 20:57:30.132,8973,1799
4,mag,2025-09-14 21:01:19.132,9202,1845
4,mag,2025-09-14 21:04:59.132,9422,1889
4,mag,2025-09-14 21:08:38.132,9641,1933
4,mag,2025-09-14 21:12:23.132,9866,1978
4,mag,2025-09-14 21:15:33.132,10056,2016
4,mag,2025-09-14 21:16:38.132,10121,2029
4,mag,2025-09-14 21:20:02.132,10325,2070
4,mag,2025-09-14 21:20:52.132,10375,2080
