event_idx,row_idx,t,dT_dt,Tsel
1,13801,2025-09-10 18:10:36,0.09325,-0.6945
2,22001,2025-09-10 20:44:19,1.122625,1.28775
3,22033,2025-09-10 20:44:55,0.300125,9.61625
4,22065,2025-09-10 20:45:31,0.173375,10.54275
5,22126,2025-09-10 20:46:40,0.232374999999999,11.691
