freq_col,type,t_abs,t_rel_s,idx
1,mag,2025-09-10 02:44:11.000,14032,2799
1,mag,2025-09-10 02:47:49.000,14250,2842
1,mag,2025-09-10 02:48:19.000,14280,2848
1,mag,2025-09-10 02:52:16.000,14517,2895
1,mag,2025-09-10 02:56:24.000,14765,2944
1,mag,2025-09-10 03:00:28.000,15009,2992
1,mag,2025-09-10 03:03:55.000,15216,3033
1,mag,2025-09-10 03:04:31.000,15252,3040
1,mag,2025-09-10 03:08:34.000,15495,3088
1,mag,2025-09-10 03:12:36.000,15737,3136
1,mag,2025-09-10 03:16:23.000,15964,3181
1,mag,2025-09-10 03:16:53.000,15994,3187
1,mag,2025-09-10 03:20:50.000,16231,3234
1,mag,2025-09-10 03:24:54.000,16475,3282
1,mag,2025-09-10 03:28:11.000,16672,3321
1,mag,2025-09-10 03:29:32.000,16753,3337
1,mag,2025-09-10 03:37:42.000,17243,3434
1,mag,2025-09-10 03:41:40.000,17481,3481
1,mag,2025-09-10 03:44:53.000,17674,3519
1,mag,2025-09-10 03:45:44.000,17725,3529
1,mag,2025-09-10 03:49:46.000,17967,3577
1,mag,2025-09-10 03:53:39.000,18200,3623
1,mag,2025-09-10 04:01:35.000,18676,3717
1,mag,2025-09-10 04:05:23.000,18904,3762
1,mag,2025-09-10 04:09:20.000,19141,3809
1,mag,2025-09-10 04:16:14.000,19555,3891
1,mag,2025-09-10 04:20:53.000,19834,3946
1,mag,2025-09-10 04:24:45.000,20066,3992
1,mag,2025-09-10 04:28:42.000,20303,4039
1,mag,2025-09-10 04:31:49.000,20490,4076
1,mag,2025-09-10 04:32:30.000,20531,4084
1,mag,2025-09-10 04:35:43.000,20724,4122
1,mag,2025-09-10 04:36:23.000,20764,4130
1,mag,2025-09-10 04:40:20.000,21001,4177
1,mag,2025-09-10 04:44:02.000,21223,4221
1,mag,2025-09-10 04:47:55.000,21456,4267
1,mag,2025-09-10 04:50:57.000,21638,4303
1,mag,2025-09-10 04:51:43.000,21684,4312
1,mag,2025-09-10 04:55:40.000,21921,4359
1,mag,2025-09-10 04:59:23.000,22144,4403
1,mag,2025-09-10 05:03:11.000,22372,4448
1,mag,2025-09-10 05:07:00.000,22601,4493
1,mag,2025-09-10 05:10:57.000,22838,4540
1,mag,2025-09-10 05:14:37.000,23058,4584
1,mag,2025-09-10 05:18:31.000,23292,4631
1,mag,2025-09-10 05:22:20.000,23521,4677
1,mag,2025-09-10 05:25:28.000,23709,4715
1,mag,2025-09-10 05:26:03.000,23744,4722
1,mag,2025-09-10 05:29:58.000,23979,4769
1,mag,2025-09-10 05:33:05.000,24166,4806
1,mag,2025-09-10 05:33:45.000,24206,4814
1,mag,2025-09-10 05:37:28.000,24429,4858
1,mag,2025-09-10 05:49:03.000,25124,4936
1,mag,2025-09-10 05:52:09.000,25310,4973
1,mag,2025-09-10 05:52:50.000,25351,4981
1,mag,2025-09-10 05:55:55.000,25536,5018
1,mag,2025-09-10 05:56:35.000,25576,5026
1,mag,2025-09-10 05:59:46.000,25767,5064
1,mag,2025-09-10 06:00:27.000,25808,5072
1,mag,2025-09-10 06:04:14.000,26035,5117
1,mag,2025-09-10 06:07:20.000,26221,5154
1,mag,2025-09-10 06:07:55.000,26256,5161
1,mag,2025-09-10 06:11:06.000,26447,5199
1,mag,2025-09-10 06:11:46.000,26487,5207
1,mag,2025-09-10 06:14:57.000,26678,5245
1,mag,2025-09-10 06:15:37.000,26718,5253
1,mag,2025-09-10 06:18:48.000,26909,5291
1,mag,2025-09-10 06:19:28.000,26949,5299
1,mag,2025-09-10 06:22:34.000,27135,5336
1,mag,2025-09-10 06:23:14.000,27175,5344
1,mag,2025-09-10 06:26:24.000,27365,5382
1,mag,2025-09-10 06:26:59.000,27400,5389
1,mag,2025-09-10 06:30:15.000,27596,5428
1,mag,2025-09-10 06:30:50.000,27631,5435
1,mag,2025-09-10 06:34:00.000,27821,5473
1,mag,2025-09-10 06:34:35.000,27856,5480
1,mag,2025-09-10 06:38:31.000,28092,5527
1,mag,2025-09-10 06:41:37.000,28278,5564
1,mag,2025-09-10 06:42:12.000,28313,5571
1,mag,2025-09-10 06:45:23.000,28504,5609
1,mag,2025-09-10 06:45:58.000,28539,5616
1,mag,2025-09-10 06:49:54.000,28775,5663
1,mag,2025-09-10 06:53:45.000,29006,5709
1,mag,2025-09-10 06:56:50.000,29191,5746
1,mag,2025-09-10 06:57:31.000,29232,5754
1,mag,2025-09-10 07:00:37.000,29418,5791
1,mag,2025-09-10 07:01:17.000,29458,5799
1,mag,2025-09-10 07:04:28.000,29649,5837
1,mag,2025-09-10 07:05:08.000,29689,5845
1,mag,2025-09-10 07:08:14.000,29875,5882
1,mag,2025-09-10 07:08:49.000,29910,5889
1,mag,2025-09-10 07:12:00.000,30101,5927
1,mag,2025-09-10 07:12:35.000,30136,5934
1,mag,2025-09-10 07:15:51.000,30332,5973
1,mag,2025-09-10 07:16:31.000,30372,5981
1,mag,2025-09-10 07:19:37.000,30558,6018
1,mag,2025-09-10 07:20:12.000,30593,6025
1,mag,2025-09-10 07:23:23.000,30784,6063
1,mag,2025-09-10 07:23:58.000,30819,6070
1,mag,2025-09-10 07:27:14.000,31015,6109
1,mag,2025-09-10 07:27:49.000,31050,6116
1,mag,2025-09-10 07:31:01.000,31242,6154
1,mag,2025-09-10 07:31:36.000,31277,6161
1,mag,2025-09-10 07:34:47.000,31468,6199
1,mag,2025-09-10 07:35:22.000,31503,6206
1,mag,2025-09-10 07:38:38.000,31699,6245
1,mag,2025-09-10 07:39:18.000,31739,6253
1,mag,2025-09-10 07:42:24.000,31925,6290
1,mag,2025-09-10 07:42:59.000,31960,6297
1,mag,2025-09-10 07:46:15.000,32156,6336
1,mag,2025-09-10 07:46:50.000,32191,6343
1,mag,2025-09-10 07:50:01.000,32382,6381
1,mag,2025-09-10 07:50:36.000,32417,6388
1,mag,2025-09-10 07:53:52.000,32613,6427
1,mag,2025-09-10 07:54:32.000,32653,6435
1,mag,2025-09-10 07:57:38.000,32839,6472
1,mag,2025-09-10 07:58:18.000,32879,6480
1,mag,2025-09-10 08:01:29.000,33070,6518
1,mag,2025-09-10 08:02:09.000,33110,6526
1,mag,2025-09-10 08:05:19.000,33300,6564
1,mag,2025-09-10 08:05:49.000,33330,6570
1,mag,2025-09-10 08:09:01.000,33522,6608
1,mag,2025-09-10 08:09:36.000,33557,6615
1,mag,2025-09-10 08:13:21.000,33782,6660
1,mag,2025-09-10 08:16:37.000,33978,6699
1,mag,2025-09-10 08:17:18.000,34019,6707
1,mag,2025-09-10 08:20:23.000,34204,6744
1,mag,2025-09-10 08:21:03.000,34244,6752
1,mag,2025-09-10 08:24:44.000,34465,6796
1,mag,2025-09-10 08:28:00.000,34661,6835
1,mag,2025-09-10 08:28:30.000,34691,6841
1,mag,2025-09-10 08:31:45.000,34886,6880
1,mag,2025-09-10 08:32:25.000,34926,6888
1,mag,2025-09-10 08:35:31.000,35112,6925
1,mag,2025-09-10 08:36:12.000,35153,6933
1,mag,2025-09-10 08:39:18.000,35339,6970
1,mag,2025-09-10 08:39:53.000,35374,6977
1,mag,2025-09-10 08:43:09.000,35570,7016
1,mag,2025-09-10 08:43:39.000,35600,7022
1,mag,2025-09-10 08:46:55.000,35796,7061
1,mag,2025-09-10 08:47:30.000,35831,7068
1,mag,2025-09-10 08:50:40.000,36021,7106
1,mag,2025-09-10 08:51:11.000,36052,7112
1,mag,2025-09-10 08:54:26.000,36247,7151
1,mag,2025-09-10 08:55:06.000,36287,7159
1,mag,2025-09-10 08:58:12.000,36473,7196
1,mag,2025-09-10 08:58:48.000,36509,7203
1,mag,2025-09-10 09:01:58.000,36699,7241
1,mag,2025-09-10 09:02:38.000,36739,7249
1,mag,2025-09-10 09:06:24.000,36965,7294
1,mag,2025-09-10 09:09:30.000,37151,7331
1,mag,2025-09-10 09:10:10.000,37191,7339
1,mag,2025-09-10 09:13:21.000,37382,7377
1,mag,2025-09-10 09:14:02.000,37423,7385
1,mag,2025-09-10 09:17:12.000,37613,7423
1,mag,2025-09-10 09:17:48.000,37649,7430
1,mag,2025-09-10 09:20:58.000,37839,7468
1,mag,2025-09-10 09:21:28.000,37869,7474
1,mag,2025-09-10 09:24:44.000,38065,7513
1,mag,2025-09-10 09:25:24.000,38105,7521
1,mag,2025-09-10 09:28:35.000,38296,7559
1,mag,2025-09-10 09:29:05.000,38326,7565
1,mag,2025-09-10 09:32:22.000,38523,7604
1,mag,2025-09-10 09:32:57.000,38558,7611
1,mag,2025-09-10 09:36:38.000,38779,7655
1,mag,2025-09-10 09:39:54.000,38975,7694
1,mag,2025-09-10 09:40:34.000,39015,7702
1,mag,2025-09-10 09:43:40.000,39201,7739
1,mag,2025-09-10 09:44:20.000,39241,7747
1,mag,2025-09-10 09:47:31.000,39432,7785
1,mag,2025-09-10 09:48:12.000,39473,7793
1,mag,2025-09-10 09:51:23.000,39664,7831
1,mag,2025-09-10 09:51:58.000,39699,7838
1,mag,2025-09-10 09:55:14.000,39895,7877
1,mag,2025-09-10 09:55:44.000,39925,7883
1,mag,2025-09-10 09:58:59.000,40120,7922
1,mag,2025-09-10 09:59:35.000,40156,7929
1,mag,2025-09-10 10:02:50.000,40351,7968
1,mag,2025-09-10 10:03:21.000,40382,7974
1,mag,2025-09-10 10:06:36.000,40577,8013
1,mag,2025-09-10 10:07:06.000,40607,8019
1,mag,2025-09-10 10:10:22.000,40803,8058
1,mag,2025-09-10 10:11:03.000,40844,8066
1,mag,2025-09-10 10:14:08.000,41029,8103
1,mag,2025-09-10 10:14:43.000,41064,8110
1,mag,2025-09-10 10:17:54.000,41255,8148
1,mag,2025-09-10 10:18:29.000,41290,8155
1,mag,2025-09-10 10:21:46.000,41487,8194
1,mag,2025-09-10 10:22:26.000,41527,8202
1,mag,2025-09-10 10:25:32.000,41713,8239
1,mag,2025-09-10 10:26:12.000,41753,8247
1,mag,2025-09-10 10:29:17.000,41938,8284
1,mag,2025-09-10 10:29:52.000,41973,8291
1,mag,2025-09-10 10:33:03.000,42164,8329
1,mag,2025-09-10 10:33:48.000,42209,8338
1,mag,2025-09-10 10:36:54.000,42395,8375
1,mag,2025-09-10 10:37:29.000,42430,8382
1,mag,2025-09-10 10:40:40.000,42621,8420
1,mag,2025-09-10 10:41:20.000,42661,8428
1,mag,2025-09-10 10:44:31.000,42852,8466
1,mag,2025-09-10 10:45:11.000,42892,8474
1,mag,2025-09-10 10:48:17.000,43078,8511
1,mag,2025-09-10 10:48:52.000,43113,8518
1,mag,2025-09-10 10:52:12.000,43313,8558
1,mag,2025-09-10 10:52:43.000,43344,8564
1,mag,2025-09-10 10:55:54.000,43535,8602
1,mag,2025-09-10 10:56:34.000,43575,8610
1,mag,2025-09-10 10:59:50.000,43771,8649
1,mag,2025-09-10 11:00:25.000,43806,8656
1,mag,2025-09-10 11:03:41.000,44002,8695
1,mag,2025-09-10 11:04:21.000,44042,8703
1,mag,2025-09-10 11:07:27.000,44228,8740
1,mag,2025-09-10 11:08:02.000,44263,8747
1,mag,2025-09-10 11:11:13.000,44454,8785
1,mag,2025-09-10 11:11:53.000,44494,8793
1,mag,2025-09-10 11:14:59.000,44680,8830
1,mag,2025-09-10 11:15:35.000,44716,8837
1,mag,2025-09-10 11:18:50.000,44911,8876
1,mag,2025-09-10 11:19:20.000,44941,8882
1,mag,2025-09-10 11:22:36.000,45137,8921
1,mag,2025-09-10 11:23:11.000,45172,8928
1,mag,2025-09-10 11:26:21.000,45362,8966
1,mag,2025-09-10 11:27:02.000,45403,8974
1,mag,2025-09-10 11:30:08.000,45589,9011
1,mag,2025-09-10 11:30:43.000,45624,9018
1,mag,2025-09-10 11:33:59.000,45820,9057
1,mag,2025-09-10 11:34:34.000,45855,9064
1,mag,2025-09-10 11:37:45.000,46046,9102
1,mag,2025-09-10 11:38:25.000,46086,9110
1,mag,2025-09-10 11:41:36.000,46277,9148
1,mag,2025-09-10 11:42:11.000,46312,9155
1,mag,2025-09-10 11:45:22.000,46503,9193
1,mag,2025-09-10 11:46:02.000,46543,9201
1,mag,2025-09-10 11:49:08.000,46729,9238
1,mag,2025-09-10 11:49:43.000,46764,9245
1,mag,2025-09-10 11:52:54.000,46955,9283
1,mag,2025-09-10 11:53:34.000,46995,9291
1,mag,2025-09-10 11:57:15.000,47216,9335
1,mag,2025-09-10 12:00:36.000,47417,9375
1,mag,2025-09-10 12:01:06.000,47447,9381
1,mag,2025-09-10 12:04:22.000,47643,9420
1,mag,2025-09-10 12:04:57.000,47678,9427
1,mag,2025-09-10 12:08:47.000,47908,9473
1,mag,2025-09-10 12:12:03.000,48104,9512
1,mag,2025-09-10 12:12:43.000,48144,9520
1,mag,2025-09-10 12:15:54.000,48335,9558
1,mag,2025-09-10 12:16:39.000,48380,9567
1,mag,2025-09-10 12:19:45.000,48566,9604
1,mag,2025-09-10 12:20:15.000,48596,9610
1,mag,2025-09-10 12:23:30.000,48791,9649
1,mag,2025-09-10 12:24:05.000,48826,9656
1,mag,2025-09-10 12:27:26.000,49027,9696
1,mag,2025-09-10 12:28:01.000,49062,9703
1,mag,2025-09-10 12:31:16.000,49257,9742
1,mag,2025-09-10 12:31:56.000,49297,9750
1,mag,2025-09-10 12:35:02.000,49483,9787
1,mag,2025-09-10 12:35:42.000,49523,9795
1,mag,2025-09-10 12:38:47.000,49708,9832
1,mag,2025-09-10 12:39:23.000,49744,9839
1,mag,2025-09-10 12:42:33.000,49934,9877
1,mag,2025-09-10 12:43:13.000,49974,9885
1,mag,2025-09-10 12:46:23.000,50164,9923
1,mag,2025-09-10 12:46:53.000,50194,9929
1,mag,2025-09-10 12:50:09.000,50390,9968
1,mag,2025-09-10 12:50:39.000,50420,9974
1,mag,2025-09-10 12:53:55.000,50616,10013
1,mag,2025-09-10 12:54:30.000,50651,10020
1,mag,2025-09-10 12:57:41.000,50842,10058
1,mag,2025-09-10 12:58:21.000,50882,10066
1,mag,2025-09-10 13:01:32.000,51073,10104
1,mag,2025-09-10 13:02:07.000,51108,10111
1,mag,2025-09-10 13:05:18.000,51299,10149
1,mag,2025-09-10 13:05:53.000,51334,10156
1,mag,2025-09-10 13:09:14.000,51535,10196
1,mag,2025-09-10 13:09:49.000,51570,10203
1,mag,2025-09-10 13:13:00.000,51761,10241
1,mag,2025-09-10 13:13:40.000,51801,10249
1,mag,2025-09-10 13:16:51.000,51992,10287
1,mag,2025-09-10 13:17:26.000,52027,10294
1,mag,2025-09-10 13:20:36.000,52217,10332
1,mag,2025-09-10 13:21:12.000,52253,10339
1,mag,2025-09-10 13:24:27.000,52448,10378
1,mag,2025-09-10 13:25:07.000,52488,10386
1,mag,2025-09-10 13:28:18.000,52679,10424
1,mag,2025-09-10 13:28:54.000,52715,10431
1,mag,2025-09-10 13:32:05.000,52906,10469
1,mag,2025-09-10 13:32:40.000,52941,10476
1,mag,2025-09-10 13:35:57.000,53138,10515
1,mag,2025-09-10 13:36:37.000,53178,10523
1,mag,2025-09-10 13:39:47.000,53368,10561
1,mag,2025-09-10 13:40:22.000,53403,10568
1,mag,2025-09-10 13:43:38.000,53599,10607
1,mag,2025-09-10 13:44:08.000,53629,10613
1,mag,2025-09-10 13:47:29.000,53830,10653
1,mag,2025-09-10 13:47:59.000,53860,10659
1,mag,2025-09-10 13:51:20.000,54061,10699
1,mag,2025-09-10 13:51:50.000,54091,10705
1,mag,2025-09-10 13:55:40.000,54321,10751
1,mag,2025-09-10 13:58:56.000,54517,10790
1,mag,2025-09-10 13:59:31.000,54552,10797
1,mag,2025-09-10 14:02:47.000,54748,10836
1,mag,2025-09-10 14:03:22.000,54783,10843
1,mag,2025-09-10 14:06:38.000,54979,10882
1,mag,2025-09-10 14:07:13.000,55014,10889
1,mag,2025-09-10 14:10:29.000,55210,10928
1,mag,2025-09-10 14:11:04.000,55245,10935
1,mag,2025-09-10 14:14:19.000,55440,10974
1,mag,2025-09-10 14:14:54.000,55475,10981
1,mag,2025-09-10 14:18:10.000,55671,11020
1,mag,2025-09-10 14:18:45.000,55706,11027
1,mag,2025-09-10 14:22:36.000,55937,11073
1,mag,2025-09-10 14:25:47.000,56128,11111
1,mag,2025-09-10 14:26:27.000,56168,11119
1,mag,2025-09-10 14:29:38.000,56359,11157
1,mag,2025-09-10 14:30:13.000,56394,11164
1,mag,2025-09-10 14:33:33.000,56594,11204
1,mag,2025-09-10 14:34:08.000,56629,11211
1,mag,2025-09-10 14:37:20.000,56821,11249
1,mag,2025-09-10 14:37:55.000,56856,11256
1,mag,2025-09-10 14:41:17.000,57058,11296
1,mag,2025-09-10 14:41:47.000,57088,11302
1,mag,2025-09-10 14:45:03.000,57284,11341
1,mag,2025-09-10 14:45:38.000,57319,11348
1,mag,2025-09-10 14:48:49.000,57510,11386
1,mag,2025-09-10 14:49:24.000,57545,11393
1,mag,2025-09-10 14:52:40.000,57741,11432
1,mag,2025-09-10 14:53:15.000,57776,11439
1,mag,2025-09-10 14:56:31.000,57972,11478
1,mag,2025-09-10 14:57:01.000,58002,11484
1,mag,2025-09-10 15:00:23.000,58204,11524
1,mag,2025-09-10 15:00:58.000,58239,11531
1,mag,2025-09-10 15:04:09.000,58430,11569
1,mag,2025-09-10 15:04:50.000,58471,11577
1,mag,2025-09-10 15:08:01.000,58662,11615
1,mag,2025-09-10 15:08:42.000,58703,11623
1,mag,2025-09-10 15:11:54.000,58895,11661
1,mag,2025-09-10 15:12:34.000,58935,11669
1,mag,2025-09-10 15:15:45.000,59126,11707
1,mag,2025-09-10 15:16:15.000,59156,11713
1,mag,2025-09-10 15:19:38.000,59359,11753
1,mag,2025-09-10 15:20:18.000,59399,11761
1,mag,2025-09-10 15:23:29.000,59590,11799
1,mag,2025-09-10 15:24:05.000,59626,11806
1,mag,2025-09-10 15:27:27.000,59828,11846
1,mag,2025-09-10 15:27:57.000,59858,11852
1,mag,2025-09-10 15:31:14.000,60055,11891
1,mag,2025-09-10 15:31:49.000,60090,11898
1,mag,2025-09-10 15:35:10.000,60291,11938
1,mag,2025-09-10 15:35:40.000,60321,11944
1,mag,2025-09-10 15:39:02.000,60523,11984
1,mag,2025-09-10 15:39:33.000,60554,11990
1,mag,2025-09-10 15:42:54.000,60755,12030
1,mag,2025-09-10 15:43:24.000,60785,12036
1,mag,2025-09-10 15:46:41.000,60982,12075
1,mag,2025-09-10 15:47:22.000,61023,12083
1,mag,2025-09-10 15:50:33.000,61214,12121
1,mag,2025-09-10 15:51:14.000,61255,12129
1,mag,2025-09-10 15:54:30.000,61451,12168
1,mag,2025-09-10 15:55:00.000,61481,12174
1,mag,2025-09-10 15:58:17.000,61678,12213
1,mag,2025-09-10 15:58:52.000,61713,12220
1,mag,2025-09-10 16:02:09.000,61910,12259
1,mag,2025-09-10 16:02:49.000,61950,12267
1,mag,2025-09-10 16:06:00.000,62141,12305
1,mag,2025-09-10 16:06:46.000,62187,12314
1,mag,2025-09-10 16:09:52.000,62373,12351
1,mag,2025-09-10 16:10:22.000,62403,12357
1,mag,2025-09-10 16:13:39.000,62600,12396
1,mag,2025-09-10 16:14:19.000,62640,12404
1,mag,2025-09-10 16:17:31.000,62832,12442
1,mag,2025-09-10 16:18:01.000,62862,12448
1,mag,2025-09-10 16:21:23.000,63064,12488
1,mag,2025-09-10 16:21:54.000,63095,12494
1,mag,2025-09-10 16:25:10.000,63291,12533
1,mag,2025-09-10 16:25:50.000,63331,12541
1,mag,2025-09-10 16:29:01.000,63522,12579
1,mag,2025-09-10 16:29:31.000,63552,12585
1,mag,2025-09-10 16:32:48.000,63749,12624
1,mag,2025-09-10 16:33:23.000,63784,12631
1,mag,2025-09-10 16:36:39.000,63980,12670
1,mag,2025-09-10 16:37:09.000,64010,12676
1,mag,2025-09-10 16:40:30.000,64211,12716
1,mag,2025-09-10 16:41:05.000,64246,12723
1,mag,2025-09-10 16:44:16.000,64437,12761
1,mag,2025-09-10 16:44:51.000,64472,12768
1,mag,2025-09-10 16:48:07.000,64668,12807
1,mag,2025-09-10 16:48:47.000,64708,12815
1,mag,2025-09-10 16:52:03.000,64904,12854
1,mag,2025-09-10 16:52:33.000,64934,12860
1,mag,2025-09-10 16:55:54.000,65135,12900
1,mag,2025-09-10 16:56:29.000,65170,12907
1,mag,2025-09-10 16:59:39.000,65360,12945
1,mag,2025-09-10 17:00:15.000,65396,12952
1,mag,2025-09-10 17:03:35.000,65596,12992
1,mag,2025-09-10 17:04:10.000,65631,12999
1,mag,2025-09-10 17:07:26.000,65827,13038
1,mag,2025-09-10 17:07:57.000,65858,13044
1,mag,2025-09-10 17:11:12.000,66053,13083
1,mag,2025-09-10 17:11:43.000,66084,13089
1,mag,2025-09-10 17:14:59.000,66280,13128
1,mag,2025-09-10 17:15:39.000,66320,13136
1,mag,2025-09-10 17:18:55.000,66516,13175
1,mag,2025-09-10 17:19:25.000,66546,13181
1,mag,2025-09-10 17:22:42.000,66743,13220
1,mag,2025-09-10 17:23:12.000,66773,13226
1,mag,2025-09-10 17:26:37.000,66978,13267
1,mag,2025-09-10 17:27:17.000,67018,13275
1,mag,2025-09-10 17:30:23.000,67204,13312
1,mag,2025-09-10 17:30:58.000,67239,13319
1,mag,2025-09-10 17:34:15.000,67436,13358
1,mag,2025-09-10 17:34:55.000,67476,13366
1,mag,2025-09-10 17:38:06.000,67667,13404
1,mag,2025-09-10 17:38:46.000,67707,13412
1,mag,2025-09-10 17:41:52.000,67893,13449
1,mag,2025-09-10 17:42:28.000,67929,13456
1,mag,2025-09-10 17:45:39.000,68120,13494
1,mag,2025-09-10 17:46:19.000,68160,13502
1,mag,2025-09-10 17:49:29.000,68350,13540
1,mag,2025-09-10 17:50:04.000,68385,13547
1,mag,2025-09-10 17:53:19.000,68580,13586
1,mag,2025-09-10 17:54:00.000,68621,13594
1,mag,2025-09-10 17:57:15.000,68816,13633
1,mag,2025-09-10 17:57:45.000,68846,13639
1,mag,2025-09-10 18:01:00.000,69041,13678
1,mag,2025-09-10 18:01:35.000,69076,13685
1,mag,2025-09-10 18:04:45.000,69266,13723
1,mag,2025-09-10 18:05:20.000,69301,13730
1,mag,2025-09-10 18:08:35.000,69496,13769
1,mag,2025-09-10 18:09:10.000,69531,13776
1,mag,2025-09-10 18:12:21.000,69722,13814
1,mag,2025-09-10 18:12:56.000,69757,13821
1,mag,2025-09-10 18:16:11.000,69952,13860
1,mag,2025-09-10 18:16:42.000,69983,13866
1,mag,2025-09-10 18:19:57.000,70178,13905
1,mag,2025-09-10 18:20:37.000,70218,13913
1,mag,2025-09-10 18:23:48.000,70409,13951
1,mag,2025-09-10 18:24:23.000,70444,13958
1,mag,2025-09-10 18:27:33.000,70634,13996
1,mag,2025-09-10 18:28:13.000,70674,14004
1,mag,2025-09-10 18:31:24.000,70865,14042
1,mag,2025-09-10 18:32:05.000,70906,14050
1,mag,2025-09-10 18:35:16.000,71097,14088
1,mag,2025-09-10 18:35:46.000,71127,14094
1,mag,2025-09-10 18:39:03.000,71324,14133
1,mag,2025-09-10 18:39:43.000,71364,14141
1,mag,2025-09-10 18:42:49.000,71550,14178
1,mag,2025-09-10 18:43:29.000,71590,14186
1,mag,2025-09-10 18:46:41.000,71782,14224
1,mag,2025-09-10 18:47:21.000,71822,14232
1,mag,2025-09-10 18:50:32.000,72013,14270
1,mag,2025-09-10 18:51:03.000,72044,14276
1,mag,2025-09-10 18:54:20.000,72241,14315
1,mag,2025-09-10 18:54:55.000,72276,14322
1,mag,2025-09-10 18:58:11.000,72472,14361
1,mag,2025-09-10 18:58:41.000,72502,14367
1,mag,2025-09-10 19:01:57.000,72698,14406
1,mag,2025-09-10 19:02:32.000,72733,14413
1,mag,2025-09-10 19:05:43.000,72924,14451
1,mag,2025-09-10 19:06:19.000,72960,14458
1,phase,2025-09-09 23:23:23.000,1984,399
1,phase,2025-09-09 23:37:23.000,2824,565
1,phase,2025-09-10 00:09:48.000,4769,955
1,phase,2025-09-10 00:13:38.000,4999,1001
1,phase,2025-09-10 00:17:32.000,5233,1048
1,phase,2025-09-10 00:18:02.000,5263,1054
1,phase,2025-09-10 00:22:00.000,5501,1102
1,phase,2025-09-10 00:26:05.000,5746,1150
1,phase,2025-09-10 00:30:12.000,5993,1198
1,phase,2025-09-10 00:34:08.000,6229,1244
1,phase,2025-09-10 00:38:14.000,6475,1292
