frequency	e'	e''
5e+008	85.627	-0.904098
1e+009	84.5739	6.16088
1.5e+009	83.6424	11.3663
2e+009	82.0714	15.9813
2.5e+009	79.8153	20.2998
3e+009	77.351	23.7324
3.5e+009	74.7638	26.9544
4e+009	71.8881	29.8093
4.5e+009	68.9158	32.1883
5e+009	65.9795	34.2182
5.5e+009	62.9849	35.8757
6e+009	59.9519	37.1552
6.5e+009	57.0384	38.1746
7e+009	54.2243	38.947
7.5e+009	51.5399	39.4435
8e+009	48.9806	39.7732
8.5e+009	46.5155	39.8975
9e+009	44.2034	39.8485
9.5e+009	42.0126	39.7343
1e+010	39.917	39.4531
1.05e+010	38.0331	39.1
1.1e+010	36.2387	38.7084
1.15e+010	34.522	38.2135
1.2e+010	33.019	37.706
1.25e+010	31.5571	37.1828
1.3e+010	30.1532	36.5877
1.35e+010	28.9353	36.0483
1.4e+010	27.7527	35.4832
1.45e+010	26.6119	34.8355
1.5e+010	25.6157	34.2835
1.55e+010	24.677	33.7408
1.6e+010	23.7577	33.071
1.65e+010	22.9483	32.5366
1.7e+010	22.1448	32.0542
1.75e+010	21.4485	31.4078
1.8e+010	20.8096	30.9108
1.85e+010	20.1092	30.4591
1.9e+010	19.5796	29.8693
1.95e+010	19.0699	29.3685
2e+010	18.4348	28.9386
2.05e+010	17.9901	28.4422
2.1e+010	17.6207	28.0457
2.15e+010	17.0642	27.5812
2.2e+010	16.6896	27.1124
2.25e+010	16.4033	26.8309
2.3e+010	15.9469	26.3589
2.35e+010	15.6339	25.8573
2.4e+010	15.3593	25.7089
2.45e+010	14.9902	25.2606
2.5e+010	14.8447	24.7733
2.55e+010	14.5541	24.6169
2.6e+010	14.2242	24.1741
2.65e+010	14.1084	23.7075
