frequency	e'	e''
5e+008	88.8465	-0.971191
1e+009	87.7686	6.30913
1.5e+009	86.8139	11.668
2e+009	85.1127	16.3473
2.5e+009	83.0312	20.5187
3e+009	80.6948	24.3287
3.5e+009	77.973	27.7125
4e+009	75.0779	30.6592
4.5e+009	72.0478	33.2094
5e+009	68.9936	35.3424
5.5e+009	65.916	37.0779
6e+009	62.8145	38.4351
6.5e+009	59.8116	39.5286
7e+009	56.9143	40.3682
7.5e+009	54.1414	40.9259
8e+009	51.4996	41.2978
8.5e+009	48.9457	41.47
9e+009	46.5497	41.4583
9.5e+009	44.2804	41.3643
1e+010	42.108	41.111
1.05e+010	40.135	40.7789
1.1e+010	38.2602	40.4023
1.15e+010	36.4701	39.9192
1.2e+010	34.8784	39.4121
1.25e+010	33.3489	38.8892
1.3e+010	31.8889	38.2967
1.35e+010	30.594	37.7278
1.4e+010	29.3516	37.1558
1.45e+010	28.1619	36.5111
1.5e+010	27.1067	35.9317
1.55e+010	26.1125	35.3674
1.6e+010	25.1492	34.7072
1.65e+010	24.2901	34.1522
1.7e+010	23.4438	33.64
1.75e+010	22.6956	32.9925
1.8e+010	22.0154	32.4797
1.85e+010	21.2864	31.9979
1.9e+010	20.7021	31.4062
1.95e+010	20.156	30.8929
2e+010	19.5138	30.4335
2.05e+010	19.0352	29.9231
2.1e+010	18.6138	29.502
2.15e+010	18.0556	29.0248
2.2e+010	17.6554	28.5362
2.25e+010	17.3213	28.2132
2.3e+010	16.8662	27.7422
2.35e+010	16.5339	27.2409
2.4e+010	16.2363	27.0333
2.45e+010	15.8552	26.5824
2.5e+010	15.6725	26.095
2.55e+010	15.3716	25.8949
2.6e+010	15.0347	25.4597
2.65e+010	14.8812	24.9979
