frequency	e'	e''
5e+008	91.3475	-0.321882
1e+009	89.828	8.18029
1.5e+009	88.3262	14.5226
2e+009	85.9023	19.9566
2.5e+009	82.8921	24.7294
3e+009	79.5872	28.8431
3.5e+009	75.9346	32.2898
4e+009	72.1586	35.1398
4.5e+009	68.355	37.4489
5e+009	64.6075	39.2628
5.5e+009	60.9351	40.5731
6e+009	57.3413	41.4316
6.5e+009	53.9418	41.972
7e+009	50.7758	42.2481
7.5e+009	47.8399	42.262
8e+009	45.1073	42.0958
8.5e+009	42.5486	41.7645
9e+009	40.1911	41.3061
9.5e+009	38.0124	40.7756
1e+010	35.9744	40.1282
1.05e+010	34.1416	39.464
1.1e+010	32.4367	38.7682
1.15e+010	30.8463	38.0144
1.2e+010	29.4379	37.2792
1.25e+010	28.114	36.5378
1.3e+010	26.8698	35.7689
1.35e+010	25.7646	35.0445
1.4e+010	24.7222	34.3334
1.45e+010	23.7441	33.5819
1.5e+010	22.872	32.9074
1.55e+010	22.0554	32.2489
1.6e+010	21.2904	31.5543
1.65e+010	20.6011	30.947
1.7e+010	19.9202	30.3588
1.75e+010	19.3296	29.7142
1.8e+010	18.7929	29.1808
1.85e+010	18.2297	28.6525
1.9e+010	17.7745	28.0818
1.95e+010	17.3409	27.5878
2e+010	16.8671	27.1098
2.05e+010	16.5012	26.6134
2.1e+010	16.1546	26.2029
2.15e+010	15.7582	25.7395
2.2e+010	15.4606	25.2936
2.25e+010	15.1833	24.9421
2.3e+010	14.8634	24.5147
2.35e+010	14.6292	24.0871
2.4e+010	14.3848	23.8333
2.45e+010	14.1276	23.4149
2.5e+010	13.9901	23.0271
2.55e+010	13.7365	22.7913
2.6e+010	13.5185	22.3982
2.65e+010	13.4	22.0366
