frequency	e'	e''
5e+008	88.3499	-1.21628
1e+009	87.5039	5.73038
1.5e+009	86.3336	10.8159
2e+009	84.888	15.258
2.5e+009	83.0712	19.2864
3e+009	80.9213	22.9278
3.5e+009	78.486	26.1894
4e+009	75.8618	29.0797
4.5e+009	73.1329	31.6307
5e+009	70.3446	33.8455
5.5e+009	67.458	35.6911
6e+009	64.5402	37.2028
6.5e+009	61.6957	38.433
7e+009	58.9132	39.3883
7.5e+009	56.2298	40.108
8e+009	53.6556	40.6334
8.5e+009	51.1736	40.9518
9e+009	48.8026	41.1052
9.5e+009	46.5446	41.1434
1e+010	44.3802	41.025
1.05e+010	42.3843	40.8361
1.1e+010	40.4821	40.5628
1.15e+010	38.6764	40.1882
1.2e+010	37.0313	39.7872
1.25e+010	35.4553	39.3391
1.3e+010	33.9632	38.83
1.35e+010	32.6083	38.331
1.4e+010	31.3102	37.8122
1.45e+010	30.0763	37.22
1.5e+010	28.965	36.6877
1.55e+010	27.9129	36.1498
1.6e+010	26.9088	35.5312
1.65e+010	25.9911	34.9961
1.7e+010	25.0985	34.4903
1.75e+010	24.2993	33.8706
1.8e+010	23.5605	33.3605
1.85e+010	22.8001	32.8718
1.9e+010	22.1653	32.2937
1.95e+010	21.5567	31.7845
2e+010	20.8914	31.3177
2.05e+010	20.3625	30.8015
2.1e+010	19.8772	30.3696
2.15e+010	19.3043	29.8866
2.2e+010	18.8612	29.4109
2.25e+010	18.4702	29.035
2.3e+010	17.9982	28.5629
2.35e+010	17.6268	28.079
2.4e+010	17.2747	27.8204
2.45e+010	16.8846	27.3596
2.5e+010	16.6446	26.9036
2.55e+010	16.2877	26.6543
2.6e+010	15.9464	26.2149
2.65e+010	15.735	25.7742
