frequency	e'	e''
5e+008	88.8578	-0.944732
1e+009	87.7762	6.35398
1.5e+009	86.7859	11.7286
2e+009	85.0928	16.4477
2.5e+009	82.9482	20.5997
3e+009	80.5978	24.3934
3.5e+009	77.8819	27.7714
4e+009	74.9812	30.7058
4.5e+009	71.9784	33.2699
5e+009	68.9209	35.4499
5.5e+009	65.8029	37.1999
6e+009	62.6647	38.5528
6.5e+009	59.6422	39.638
7e+009	56.7161	40.4595
7.5e+009	53.9333	40.9883
8e+009	51.2863	41.3497
8.5e+009	48.7284	41.5005
9e+009	46.3366	41.4675
9.5e+009	44.0623	41.3789
1e+010	41.8828	41.1069
1.05e+010	39.9262	40.7678
1.1e+010	38.0487	40.3901
1.15e+010	36.2524	39.8886
1.2e+010	34.6855	39.3761
1.25e+010	33.1495	38.8497
1.3e+010	31.6784	38.2338
1.35e+010	30.41	37.6804
1.4e+010	29.1663	37.1074
1.45e+010	27.9677	36.435
1.5e+010	26.9334	35.8666
1.55e+010	25.9454	35.3166
1.6e+010	24.9717	34.6126
1.65e+010	24.1306	34.0679
1.7e+010	23.2768	33.5859
1.75e+010	22.5394	32.8998
1.8e+010	21.8791	32.3903
1.85e+010	21.1265	31.9339
1.9e+010	20.5675	31.3029
1.95e+010	20.0411	30.7844
2e+010	19.3528	30.3453
2.05e+010	18.8909	29.8125
2.1e+010	18.5142	29.407
2.15e+010	17.9041	28.9257
2.2e+010	17.5172	28.4096
2.25e+010	17.2285	28.1379
2.3e+010	16.7264	27.6386
2.35e+010	16.4062	27.0871
2.4e+010	16.1337	26.9665
2.45e+010	15.713	26.492
2.5e+010	15.5796	25.9543
2.55e+010	15.2877	25.8265
2.6e+010	14.9051	25.3541
2.65e+010	14.8014	24.8381
