frequency	e'	e''
5e+008	89.3447	-1.15285
1e+009	88.2616	6.27418
1.5e+009	87.3174	11.7242
2e+009	85.6282	16.4465
2.5e+009	83.485	20.7013
3e+009	81.0706	24.5133
3.5e+009	78.3433	27.8738
4e+009	75.4427	30.8255
4.5e+009	72.4187	33.385
5e+009	69.3587	35.5631
5.5e+009	66.2507	37.3266
6e+009	63.1132	38.6999
6.5e+009	60.0676	39.7908
7e+009	57.1436	40.6177
7.5e+009	54.3517	41.1713
8e+009	51.6867	41.5269
8.5e+009	49.1277	41.6839
9e+009	46.7137	41.6774
9.5e+009	44.435	41.5652
1e+010	42.2615	41.2934
1.05e+010	40.2727	40.963
1.1e+010	38.3905	40.5698
1.15e+010	36.6046	40.0774
1.2e+010	34.9971	39.5689
1.25e+010	33.466	39.0321
1.3e+010	32.0133	38.4365
1.35e+010	30.7066	37.858
1.4e+010	29.4582	37.2782
1.45e+010	28.2766	36.6337
1.5e+010	27.2189	36.0486
1.55e+010	26.2128	35.4673
1.6e+010	25.2657	34.8256
1.65e+010	24.4044	34.2686
1.7e+010	23.5539	33.7242
1.75e+010	22.8022	33.0942
1.8e+010	22.1177	32.5877
1.85e+010	21.4009	32.0752
1.9e+010	20.8123	31.5003
1.95e+010	20.2505	31.009
2e+010	19.6367	30.5269
2.05e+010	19.1594	30.0133
2.1e+010	18.7025	29.5982
2.15e+010	18.1798	29.1153
2.2e+010	17.7893	28.645
2.25e+010	17.4169	28.2867
2.3e+010	16.9897	27.8243
2.35e+010	16.6774	27.3644
2.4e+010	16.3478	27.1044
2.45e+010	15.9974	26.6452
2.5e+010	15.8019	26.2157
2.55e+010	15.4684	25.9771
2.6e+010	15.1652	25.5369
2.65e+010	14.9962	25.1309
