frequency	e'	e''
5e+008	89.3412	-1.14832
1e+009	88.2605	6.28266
1.5e+009	87.3114	11.7192
2e+009	85.6307	16.447
2.5e+009	83.4892	20.6998
3e+009	81.0682	24.5126
3.5e+009	78.3447	27.8702
4e+009	75.4481	30.8231
4.5e+009	72.4234	33.3834
5e+009	69.3579	35.5625
5.5e+009	66.255	37.326
6e+009	63.1193	38.6984
6.5e+009	60.0728	39.789
7e+009	57.1472	40.616
7.5e+009	54.3554	41.1698
8e+009	51.6913	41.5255
8.5e+009	49.1308	41.6856
9e+009	46.7192	41.6767
9.5e+009	44.4384	41.5657
1e+010	42.2659	41.2946
1.05e+010	40.2733	40.9641
1.1e+010	38.3941	40.5708
1.15e+010	36.6065	40.0782
1.2e+010	34.9999	39.5693
1.25e+010	33.4691	39.0326
1.3e+010	32.0173	38.4378
1.35e+010	30.7101	37.8582
1.4e+010	29.4611	37.2793
1.45e+010	28.2799	36.6343
1.5e+010	27.2215	36.0488
1.55e+010	26.2162	35.4684
1.6e+010	25.2685	34.8265
1.65e+010	24.4077	34.2687
1.7e+010	23.5571	33.7262
1.75e+010	22.8062	33.0951
1.8e+010	22.1211	32.5877
1.85e+010	21.4041	32.0764
1.9e+010	20.8155	31.5005
1.95e+010	20.2512	31.0095
2e+010	19.639	30.5302
2.05e+010	19.1618	30.0156
2.1e+010	18.7042	29.5991
2.15e+010	18.1837	29.1173
2.2e+010	17.7925	28.6481
2.25e+010	17.4198	28.2885
2.3e+010	16.9934	27.8261
2.35e+010	16.6768	27.3652
2.4e+010	16.3513	27.1064
2.45e+010	16.0026	26.6475
2.5e+010	15.804	26.2193
2.55e+010	15.471	25.9775
2.6e+010	15.1696	25.5389
2.65e+010	15.0022	25.131
