frequency	e'	e''
5e+008	8.90727	-0.291289
1e+009	8.42026	0.206562
1.5e+009	8.49184	0.522492
2e+009	8.40159	0.795103
2.5e+009	8.2102	1.01037
3e+009	8.09902	1.249
3.5e+009	7.95034	1.46911
4e+009	7.70973	1.65301
4.5e+009	7.51161	1.78577
5e+009	7.34111	1.90482
5.5e+009	7.14607	1.98085
6e+009	6.97162	2.0394
6.5e+009	6.80838	2.08575
7e+009	6.63239	2.12878
7.5e+009	6.5048	2.15628
8e+009	6.38321	2.18213
8.5e+009	6.23014	2.20526
9e+009	6.11047	2.21394
9.5e+009	5.98769	2.22388
1e+010	5.84694	2.21171
1.05e+010	5.7439	2.20426
1.1e+010	5.61956	2.18837
1.15e+010	5.49016	2.16125
1.2e+010	5.42005	2.14235
1.25e+010	5.33153	2.12779
1.3e+010	5.22215	2.09123
1.35e+010	5.15092	2.07262
1.4e+010	5.06079	2.04994
1.45e+010	4.97153	2.0124
1.5e+010	4.89429	1.99507
1.55e+010	4.81898	1.97271
1.6e+010	4.74566	1.92919
1.65e+010	4.68741	1.90112
1.7e+010	4.60936	1.87886
1.75e+010	4.56053	1.83787
1.8e+010	4.51408	1.8062
1.85e+010	4.44619	1.78852
1.9e+010	4.40515	1.74287
1.95e+010	4.37597	1.7158
2e+010	4.31373	1.68882
2.05e+010	4.27846	1.66106
2.1e+010	4.25824	1.63709
2.15e+010	4.21594	1.60713
2.2e+010	4.18042	1.58377
2.25e+010	4.17432	1.56915
2.3e+010	4.13535	1.53872
2.35e+010	4.10707	1.50889
2.4e+010	4.09555	1.51716
2.45e+010	4.06037	1.49696
2.5e+010	4.05735	1.45249
2.55e+010	4.0432	1.45026
2.6e+010	4.01241	1.42421
2.65e+010	4.00539	1.38288
