frequency	e'	e''
5e+008	46.798	-0.260448
1e+009	46.2121	3.37897
1.5e+009	45.8044	6.11509
2e+009	45.1841	8.64591
2.5e+009	44.2814	11.121
3e+009	43.1601	13.8435
3.5e+009	40.8576	16.5128
4e+009	38.3803	17.5182
4.5e+009	36.5673	18.5819
5e+009	34.7561	19.4028
5.5e+009	33.1092	20.0834
6e+009	31.4559	20.6919
6.5e+009	29.8335	21.1918
7e+009	28.2268	21.5887
7.5e+009	26.7054	21.8311
8e+009	25.2304	22.0315
8.5e+009	23.6908	22.0879
9e+009	22.2434	21.9469
9.5e+009	20.9347	21.7046
1e+010	19.7359	21.3882
1.05e+010	18.6574	21.0735
1.1e+010	17.6193	20.7026
1.15e+010	16.6619	20.267
1.2e+010	15.8653	19.8564
1.25e+010	15.0928	19.4739
1.3e+010	14.3304	19.0392
1.35e+010	13.6747	18.6326
1.4e+010	13.0495	18.2172
1.45e+010	12.468	17.7646
1.5e+010	11.949	17.3771
1.55e+010	11.4663	16.9813
1.6e+010	11.019	16.5428
1.65e+010	10.6165	16.1722
1.7e+010	10.2199	15.81
1.75e+010	9.90126	15.3873
1.8e+010	9.62502	15.0377
1.85e+010	9.33442	14.7269
1.9e+010	9.10942	14.3821
1.95e+010	8.89858	14.0833
2e+010	8.64462	13.7951
2.05e+010	8.48432	13.5131
2.1e+010	8.33332	13.3078
2.15e+010	8.11031	13.0497
2.2e+010	7.95112	12.8017
2.25e+010	7.8314	12.6379
2.3e+010	7.64873	12.4019
2.35e+010	7.50709	12.1739
2.4e+010	7.35698	12.072
2.45e+010	7.18896	11.8331
2.5e+010	7.11632	11.5979
2.55e+010	6.96765	11.479
2.6e+010	6.82484	11.2343
2.65e+010	6.76934	10.9987
