frequency	e'	e''
5e+008	89.2679	-1.01214
1e+009	88.1736	6.29636
1.5e+009	87.22	11.666
2e+009	85.549	16.3336
2.5e+009	83.479	20.5525
3e+009	81.088	24.3851
3.5e+009	78.3826	27.7381
4e+009	75.4661	30.6857
4.5e+009	72.4722	33.2084
5e+009	69.4657	35.3664
5.5e+009	66.3976	37.1486
6e+009	63.2893	38.538
6.5e+009	60.2703	39.6493
7e+009	57.3558	40.5038
7.5e+009	54.5722	41.0665
8e+009	51.9241	41.4443
8.5e+009	49.3676	41.6228
9e+009	46.9622	41.6212
9.5e+009	44.6935	41.5356
1e+010	42.5119	41.2941
1.05e+010	40.5219	40.968
1.1e+010	38.6463	40.5977
1.15e+010	36.8448	40.1242
1.2e+010	35.2371	39.6177
1.25e+010	33.6997	39.0965
1.3e+010	32.2323	38.5117
1.35e+010	30.9233	37.9465
1.4e+010	29.6759	37.3762
1.45e+010	28.4752	36.7364
1.5e+010	27.4079	36.1548
1.55e+010	26.4067	35.5892
1.6e+010	25.4331	34.9363
1.65e+010	24.5694	34.375
1.7e+010	23.722	33.8578
1.75e+010	22.9596	33.2196
1.8e+010	22.2725	32.7022
1.85e+010	21.5438	32.2151
1.9e+010	20.947	31.6257
1.95e+010	20.3935	31.1108
2e+010	19.7523	30.6529
2.05e+010	19.2624	30.1334
2.1e+010	18.8347	29.7089
2.15e+010	18.2799	29.2343
2.2e+010	17.8708	28.7469
2.25e+010	17.5355	28.4162
2.3e+010	17.0781	27.9522
2.35e+010	16.744	27.4605
2.4e+010	16.4351	27.2311
2.45e+010	16.0631	26.7789
2.5e+010	15.861	26.3038
2.55e+010	15.5588	26.0896
2.6e+010	15.2271	25.6617
2.65e+010	15.0591	25.2051
