frequency	e'	e''
5e+008	89.2595	-1.02545
1e+009	88.1786	6.2973
1.5e+009	87.2262	11.6704
2e+009	85.5493	16.3336
2.5e+009	83.4809	20.546
3e+009	81.0955	24.3849
3.5e+009	78.3923	27.7391
4e+009	75.4762	30.6951
4.5e+009	72.476	33.2132
5e+009	69.465	35.3664
5.5e+009	66.4031	37.1468
6e+009	63.294	38.5403
6.5e+009	60.2774	39.6486
7e+009	57.3625	40.5048
7.5e+009	54.5773	41.0703
8e+009	51.9271	41.446
8.5e+009	49.3721	41.6249
9e+009	46.9664	41.624
9.5e+009	44.6953	41.5386
1e+010	42.5148	41.293
1.05e+010	40.5279	40.9691
1.1e+010	38.6511	40.5992
1.15e+010	36.8479	40.1267
1.2e+010	35.2393	39.6208
1.25e+010	33.7057	39.0988
1.3e+010	32.2357	38.515
1.35e+010	30.9282	37.946
1.4e+010	29.6787	37.3771
1.45e+010	28.4781	36.7357
1.5e+010	27.4132	36.1553
1.55e+010	26.4105	35.5913
1.6e+010	25.4389	34.9368
1.65e+010	24.5741	34.3766
1.7e+010	23.7252	33.8585
1.75e+010	22.9635	33.2198
1.8e+010	22.2768	32.704
1.85e+010	21.546	32.2171
1.9e+010	20.9503	31.6271
1.95e+010	20.3969	31.1122
2e+010	19.7552	30.6544
2.05e+010	19.2672	30.1348
2.1e+010	18.8394	29.7118
2.15e+010	18.283	29.2382
2.2e+010	17.8749	28.7489
2.25e+010	17.5383	28.4151
2.3e+010	17.0805	27.9535
2.35e+010	16.7491	27.4609
2.4e+010	16.4393	27.2323
2.45e+010	16.0666	26.7794
2.5e+010	15.8713	26.3045
2.55e+010	15.5634	26.0917
2.6e+010	15.2326	25.662
2.65e+010	15.0691	25.2087
