frequency	e'	e''
5e+008	89.3409	-1.14271
1e+009	88.2556	6.28383
1.5e+009	87.3083	11.7431
2e+009	85.6233	16.465
2.5e+009	83.4746	20.7239
3e+009	81.0541	24.5348
3.5e+009	78.3258	27.8916
4e+009	75.4191	30.8458
4.5e+009	72.3935	33.4025
5e+009	69.3299	35.5786
5.5e+009	66.2224	37.3396
6e+009	63.0842	38.7101
6.5e+009	60.0377	39.8002
7e+009	57.1111	40.6241
7.5e+009	54.3162	41.1766
8e+009	51.6537	41.5299
8.5e+009	49.0942	41.6878
9e+009	46.6799	41.6743
9.5e+009	44.3986	41.5607
1e+010	42.2275	41.29
1.05e+010	40.2389	40.9541
1.1e+010	38.3574	40.5626
1.15e+010	36.5718	40.07
1.2e+010	34.9647	39.558
1.25e+010	33.4377	39.0198
1.3e+010	31.9806	38.4257
1.35e+010	30.6786	37.8443
1.4e+010	29.4301	37.263
1.45e+010	28.2483	36.6163
1.5e+010	27.1927	36.03
1.55e+010	26.1862	35.4518
1.6e+010	25.2403	34.806
1.65e+010	24.3807	34.2463
1.7e+010	23.5311	33.7092
1.75e+010	22.7791	33.0728
1.8e+010	22.0974	32.5628
1.85e+010	21.3818	32.0576
1.9e+010	20.7891	31.4773
1.95e+010	20.2351	30.982
2e+010	19.6175	30.5084
2.05e+010	19.1391	29.9902
2.1e+010	18.688	29.5747
2.15e+010	18.1618	29.0957
2.2e+010	17.7713	28.6194
2.25e+010	17.4054	28.2664
2.3e+010	16.9752	27.8028
2.35e+010	16.6611	27.3349
2.4e+010	16.3382	27.0852
2.45e+010	15.9806	26.6259
2.5e+010	15.7911	26.1908
2.55e+010	15.4598	25.9547
2.6e+010	15.1505	25.5191
2.65e+010	14.9916	25.1
