frequency	e'	e''
5e+008	89.2515	-1.02283
1e+009	88.1763	6.2926
1.5e+009	87.211	11.6869
2e+009	85.5294	16.3496
2.5e+009	83.4563	20.5629
3e+009	81.0748	24.4082
3.5e+009	78.3548	27.7648
4e+009	75.437	30.7207
4.5e+009	72.4292	33.2411
5e+009	69.4085	35.393
5.5e+009	66.3432	37.1649
6e+009	63.2325	38.5536
6.5e+009	60.2148	39.6622
7e+009	57.3002	40.5153
7.5e+009	54.5117	41.0765
8e+009	51.8603	41.4476
8.5e+009	49.3045	41.6245
9e+009	46.8988	41.6172
9.5e+009	44.6257	41.53
1e+010	42.4469	41.2831
1.05e+010	40.4623	40.9562
1.1e+010	38.5859	40.5826
1.15e+010	36.7856	40.1067
1.2e+010	35.1813	39.6002
1.25e+010	33.6459	39.075
1.3e+010	32.1771	38.4892
1.35e+010	30.8712	37.9217
1.4e+010	29.6257	37.3504
1.45e+010	28.4253	36.7078
1.5e+010	27.3622	36.1281
1.55e+010	26.3638	35.5633
1.6e+010	25.3915	34.9059
1.65e+010	24.5279	34.3459
1.7e+010	23.6803	33.8318
1.75e+010	22.9222	33.1933
1.8e+010	22.2354	32.6751
1.85e+010	21.505	32.1876
1.9e+010	20.9155	31.5991
1.95e+010	20.3602	31.0805
2e+010	19.7166	30.6188
2.05e+010	19.2309	30.1078
2.1e+010	18.8073	29.6816
2.15e+010	18.2499	29.2051
2.2e+010	17.8409	28.7198
2.25e+010	17.507	28.3882
2.3e+010	17.0525	27.922
2.35e+010	16.7142	27.4281
2.4e+010	16.4094	27.2039
2.45e+010	16.0383	26.7503
2.5e+010	15.8467	26.2779
2.55e+010	15.5361	26.0644
2.6e+010	15.2082	25.6319
2.65e+010	15.0475	25.1722
