frequency	e'	e''
5e+008	89.2646	-1.02144
1e+009	88.1695	6.31223
1.5e+009	87.2215	11.6771
2e+009	85.5487	16.3376
2.5e+009	83.4788	20.5601
3e+009	81.0863	24.3828
3.5e+009	78.3791	27.7461
4e+009	75.4639	30.688
4.5e+009	72.4724	33.2067
5e+009	69.4622	35.3689
5.5e+009	66.3998	37.1517
6e+009	63.2854	38.546
6.5e+009	60.2649	39.6534
7e+009	57.3534	40.5062
7.5e+009	54.5661	41.0681
8e+009	51.9162	41.4462
8.5e+009	49.365	41.6269
9e+009	46.9591	41.6237
9.5e+009	44.6887	41.5398
1e+010	42.507	41.2964
1.05e+010	40.5171	40.9724
1.1e+010	38.6433	40.599
1.15e+010	36.8403	40.1249
1.2e+010	35.2305	39.6198
1.25e+010	33.6964	39.0952
1.3e+010	32.2301	38.5149
1.35e+010	30.9182	37.9459
1.4e+010	29.6714	37.3757
1.45e+010	28.4698	36.7369
1.5e+010	27.4016	36.1557
1.55e+010	26.4019	35.5881
1.6e+010	25.4287	34.9395
1.65e+010	24.5643	34.3757
1.7e+010	23.7166	33.8565
1.75e+010	22.9557	33.2222
1.8e+010	22.2659	32.7033
1.85e+010	21.5397	32.2149
1.9e+010	20.9425	31.6265
1.95e+010	20.3857	31.113
2e+010	19.7495	30.6513
2.05e+010	19.2563	30.1367
2.1e+010	18.8255	29.7104
2.15e+010	18.2781	29.2341
2.2e+010	17.8671	28.7545
2.25e+010	17.5262	28.4164
2.3e+010	17.0777	27.9549
2.35e+010	16.7382	27.4685
2.4e+010	16.429	27.2315
2.45e+010	16.0635	26.778
2.5e+010	15.8559	26.3164
2.55e+010	15.5519	26.0899
2.6e+010	15.2286	25.6623
2.65e+010	15.0591	25.2145
