frequency	e'	e''
5e+008	89.3535	-1.14294
1e+009	88.2519	6.27159
1.5e+009	87.3041	11.7117
2e+009	85.6355	16.4288
2.5e+009	83.4866	20.68
3e+009	81.0749	24.4956
3.5e+009	78.3494	27.8518
4e+009	75.458	30.7978
4.5e+009	72.4346	33.3657
5e+009	69.3759	35.5433
5.5e+009	66.2681	37.3094
6e+009	63.1323	38.6834
6.5e+009	60.0913	39.7725
7e+009	57.1675	40.6012
7.5e+009	54.378	41.1558
8e+009	51.7156	41.5153
8.5e+009	49.1562	41.6742
9e+009	46.7459	41.6623
9.5e+009	44.4666	41.5594
1e+010	42.2936	41.2869
1.05e+010	40.3079	40.9596
1.1e+010	38.424	40.5691
1.15e+010	36.6346	40.0784
1.2e+010	35.0331	39.5708
1.25e+010	33.4956	39.0343
1.3e+010	32.0424	38.4384
1.35e+010	30.7384	37.8686
1.4e+010	29.4897	37.286
1.45e+010	28.3051	36.6388
1.5e+010	27.2461	36.0607
1.55e+010	26.2429	35.4832
1.6e+010	25.2872	34.8317
1.65e+010	24.4327	34.2788
1.7e+010	23.5771	33.7433
1.75e+010	22.8292	33.1048
1.8e+010	22.1456	32.5986
1.85e+010	21.4226	32.0946
1.9e+010	20.8394	31.507
1.95e+010	20.2756	31.0155
2e+010	19.6481	30.5387
2.05e+010	19.1738	30.0228
2.1e+010	18.7316	29.6086
2.15e+010	18.1929	29.1265
2.2e+010	17.8012	28.652
2.25e+010	17.4438	28.3023
2.3e+010	17.0021	27.8346
2.35e+010	16.6877	27.3593
2.4e+010	16.3672	27.1238
2.45e+010	16.008	26.6577
2.5e+010	15.8189	26.2165
2.55e+010	15.4905	25.9938
2.6e+010	15.1762	25.5442
2.65e+010	15.0177	25.1213
