frequency	e'	e''
5e+008	87.4638	-1.40455
1e+009	86.8466	5.22824
1.5e+009	85.7802	10.0214
2e+009	84.4281	14.2217
2.5e+009	82.7857	18.0495
3e+009	80.8854	21.5497
3.5e+009	78.7175	24.7207
4e+009	76.3491	27.5498
4.5e+009	73.8578	30.082
5e+009	71.2936	32.33
5.5e+009	68.6187	34.2397
6e+009	65.8999	35.8428
6.5e+009	63.2383	37.1886
7e+009	60.5935	38.2694
7.5e+009	58.0268	39.1172
8e+009	55.5438	39.7956
8.5e+009	53.1279	40.2563
9e+009	50.8156	40.544
9.5e+009	48.582	40.7397
1e+010	46.4272	40.7478
1.05e+010	44.4529	40.6849
1.1e+010	42.5328	40.5388
1.15e+010	40.6924	40.2642
1.2e+010	39.0504	39.9664
1.25e+010	37.4222	39.6168
1.3e+010	35.872	39.1733
1.35e+010	34.5035	38.7757
1.4e+010	33.1583	38.331
1.45e+010	31.8618	37.7769
1.5e+010	30.7188	37.32
1.55e+010	29.6222	36.8479
1.6e+010	28.5444	36.2222
1.65e+010	27.5909	35.739
1.7e+010	26.6405	35.3083
1.75e+010	25.8008	34.6707
1.8e+010	25.0303	34.1878
1.85e+010	24.1905	33.7556
1.9e+010	23.5343	33.1443
1.95e+010	22.8973	32.6335
2e+010	22.1285	32.2109
2.05e+010	21.5702	31.6832
2.1e+010	21.1003	31.266
2.15e+010	20.4193	30.7893
2.2e+010	19.9406	30.2837
2.25e+010	19.5735	29.9646
2.3e+010	19.0022	29.4678
2.35e+010	18.5984	28.9079
2.4e+010	18.2489	28.7564
2.45e+010	17.7716	28.2687
2.5e+010	17.5545	27.7308
2.55e+010	17.1868	27.5761
2.6e+010	16.7485	27.0928
2.65e+010	16.5639	26.5656
