frequency	e'	e''
5e+008	83.7088	-0.889863
1e+009	82.7364	6.07344
1.5e+009	81.9026	11.185
2e+009	80.5071	15.8262
2.5e+009	78.4732	20.4677
3e+009	75.4295	23.975
3.5e+009	72.9363	26.9806
4e+009	70.1379	29.8815
4.5e+009	67.0774	32.3668
5e+009	64.0129	34.3588
5.5e+009	60.9656	35.9508
6e+009	57.9169	37.1873
6.5e+009	54.9773	38.1731
7e+009	52.1346	38.913
7.5e+009	49.4316	39.3807
8e+009	46.8513	39.6909
8.5e+009	44.3451	39.7966
9e+009	41.9956	39.7169
9.5e+009	39.7697	39.5609
1e+010	37.6327	39.2327
1.05e+010	35.7032	38.8196
1.1e+010	33.8802	38.3544
1.15e+010	32.1568	37.7815
1.2e+010	30.6444	37.1983
1.25e+010	29.1947	36.6093
1.3e+010	27.8146	35.9515
1.35e+010	26.6061	35.3404
1.4e+010	25.4441	34.7221
1.45e+010	24.3284	34.0347
1.5e+010	23.346	33.4231
1.55e+010	22.4231	32.8211
1.6e+010	21.5348	32.1224
1.65e+010	20.7417	31.5338
1.7e+010	19.9612	30.9805
1.75e+010	19.2892	30.2954
1.8e+010	18.6795	29.7444
1.85e+010	18.0288	29.222
1.9e+010	17.537	28.6002
1.95e+010	17.0745	28.065
2e+010	16.5194	27.5839
2.05e+010	16.1293	27.067
2.1e+010	15.7884	26.6519
2.15e+010	15.3125	26.168
2.2e+010	14.9935	25.6984
2.25e+010	14.7248	25.395
2.3e+010	14.3274	24.931
2.35e+010	14.0552	24.4559
2.4e+010	13.8007	24.259
2.45e+010	13.4774	23.823
2.5e+010	13.3312	23.3651
2.55e+010	13.0634	23.1579
2.6e+010	12.785	22.7195
2.65e+010	12.679	22.281
