frequency	e'	e''
5e+008	88.8839	-0.983824
1e+009	87.8115	6.35132
1.5e+009	86.8209	11.7429
2e+009	85.1305	16.4693
2.5e+009	82.9589	20.6212
3e+009	80.6035	24.4056
3.5e+009	77.8912	27.7887
4e+009	74.9873	30.7164
4.5e+009	71.9905	33.2764
5e+009	68.9384	35.4646
5.5e+009	65.8155	37.2237
6e+009	62.6724	38.5782
6.5e+009	59.6467	39.6698
7e+009	56.711	40.4916
7.5e+009	53.9289	41.0173
8e+009	51.276	41.3776
8.5e+009	48.709	41.5261
9e+009	46.3163	41.4874
9.5e+009	44.0416	41.3956
1e+010	41.8574	41.12
1.05e+010	39.9031	40.7774
1.1e+010	38.0249	40.3965
1.15e+010	36.2254	39.8902
1.2e+010	34.6645	39.3771
1.25e+010	33.1258	38.8477
1.3e+010	31.653	38.2278
1.35e+010	30.3894	37.6759
1.4e+010	29.1477	37.1012
1.45e+010	27.9493	36.4224
1.5e+010	26.9179	35.8579
1.55e+010	25.9304	35.31
1.6e+010	24.9582	34.5979
1.65e+010	24.1206	34.054
1.7e+010	23.265	33.5744
1.75e+010	22.5311	32.8833
1.8e+010	21.8723	32.3752
1.85e+010	21.1161	31.921
1.9e+010	20.5612	31.2848
1.95e+010	20.0385	30.7662
2e+010	19.3451	30.3305
2.05e+010	18.8836	29.7919
2.1e+010	18.5156	29.3902
2.15e+010	17.8975	28.9099
2.2e+010	17.5135	28.3885
2.25e+010	17.2322	28.1262
2.3e+010	16.7221	27.6217
2.35e+010	16.4058	27.0647
2.4e+010	16.1365	26.9553
2.45e+010	15.7091	26.4749
2.5e+010	15.5882	25.9304
2.55e+010	15.2929	25.8158
2.6e+010	14.9058	25.3363
2.65e+010	14.813	24.8107
