frequency	e'	e''
5e+008	5.84949	-0.294188
1e+009	5.35443	-0.053582
1.5e+009	5.52544	0.0885773
2e+009	5.53489	0.209083
2.5e+009	5.42746	0.287655
3e+009	5.40559	0.389374
3.5e+009	5.35876	0.47899
4e+009	5.24845	0.549586
4.5e+009	5.17803	0.609487
5e+009	5.12687	0.664696
5.5e+009	5.04785	0.700459
6e+009	4.98223	0.724917
6.5e+009	4.92023	0.742739
7e+009	4.83935	0.76009
7.5e+009	4.80395	0.771436
8e+009	4.7715	0.783876
8.5e+009	4.70482	0.797457
9e+009	4.67392	0.800974
9.5e+009	4.63331	0.814189
1e+010	4.56898	0.812101
1.05e+010	4.53732	0.815811
1.1e+010	4.47892	0.812462
1.15e+010	4.4123	0.804559
1.2e+010	4.40023	0.802995
1.25e+010	4.36321	0.807275
1.3e+010	4.30276	0.788787
1.35e+010	4.27995	0.785925
1.4e+010	4.23495	0.781729
1.45e+010	4.18967	0.766828
1.5e+010	4.15371	0.768307
1.55e+010	4.11501	0.768263
1.6e+010	4.07657	0.749768
1.65e+010	4.05078	0.740723
1.7e+010	4.00111	0.739147
1.75e+010	3.97853	0.721105
1.8e+010	3.9581	0.70878
1.85e+010	3.9137	0.71109
1.9e+010	3.8921	0.684704
1.95e+010	3.88328	0.675561
2e+010	3.83981	0.667006
2.05e+010	3.82053	0.658156
2.1e+010	3.81461	0.64716
2.15e+010	3.78775	0.631587
2.2e+010	3.76666	0.623938
2.25e+010	3.77318	0.619533
2.3e+010	3.74813	0.60351
2.35e+010	3.73099	0.587314
2.4e+010	3.73228	0.600764
2.45e+010	3.70976	0.594784
2.5e+010	3.71707	0.561361
2.55e+010	3.71859	0.565795
2.6e+010	3.70055	0.55547
2.65e+010	3.7022	0.527647
