frequency	e'	e''
5e+008	89.2679	-0.995054
1e+009	88.1799	6.31374
1.5e+009	87.2225	11.6731
2e+009	85.5491	16.3369
2.5e+009	83.4804	20.5599
3e+009	81.0828	24.389
3.5e+009	78.3772	27.7486
4e+009	75.4608	30.6933
4.5e+009	72.4694	33.2141
5e+009	69.4609	35.3738
5.5e+009	66.3941	37.1556
6e+009	63.2779	38.5496
6.5e+009	60.2586	39.6571
7e+009	57.3445	40.5119
7.5e+009	54.5601	41.0727
8e+009	51.9109	41.4464
8.5e+009	49.3592	41.6287
9e+009	46.9496	41.626
9.5e+009	44.6814	41.5375
1e+010	42.4989	41.295
1.05e+010	40.5123	40.9717
1.1e+010	38.6336	40.5965
1.15e+010	36.8333	40.1247
1.2e+010	35.2246	39.6186
1.25e+010	33.6905	39.0948
1.3e+010	32.2242	38.5136
1.35e+010	30.9125	37.9436
1.4e+010	29.6656	37.3728
1.45e+010	28.4644	36.7363
1.5e+010	27.3954	36.1546
1.55e+010	26.3965	35.5864
1.6e+010	25.4231	34.9369
1.65e+010	24.5586	34.3734
1.7e+010	23.7123	33.8534
1.75e+010	22.9504	33.2205
1.8e+010	22.2603	32.7002
1.85e+010	21.535	32.2122
1.9e+010	20.9381	31.626
1.95e+010	20.3816	31.1095
2e+010	19.7455	30.6491
2.05e+010	19.2518	30.1345
2.1e+010	18.8226	29.7072
2.15e+010	18.2733	29.231
2.2e+010	17.8633	28.7519
2.25e+010	17.523	28.4113
2.3e+010	17.0733	27.9508
2.35e+010	16.7332	27.4645
2.4e+010	16.4261	27.2285
2.45e+010	16.0605	26.777
2.5e+010	15.8565	26.3132
2.55e+010	15.5488	26.0855
2.6e+010	15.2278	25.6593
2.65e+010	15.0539	25.2109
