frequency	e'	e''
5e+008	83.3314	-2.03019
1e+009	83.244	3.35119
1.5e+009	82.7893	7.08034
2e+009	82.0609	10.3374
2.5e+009	81.089	13.3374
3e+009	79.9686	16.1401
3.5e+009	78.6554	18.7764
4e+009	77.1718	21.215
4.5e+009	75.5857	23.4859
5e+009	73.9102	25.6108
5.5e+009	72.1012	27.5342
6e+009	70.2186	29.2773
6.5e+009	68.322	30.8576
7e+009	66.3815	32.2536
7.5e+009	64.4373	33.4862
8e+009	62.4874	34.5909
8.5e+009	60.5354	35.523
9e+009	58.6171	36.3223
9.5e+009	56.7191	37.0326
1e+010	54.8333	37.5675
1.05e+010	53.0559	38.0267
1.1e+010	51.2856	38.3866
1.15e+010	49.5428	38.6087
1.2e+010	47.9388	38.7847
1.25e+010	46.321	38.8879
1.3e+010	44.7504	38.8811
1.35e+010	43.3161	38.877
1.4e+010	41.8878	38.8118
1.45e+010	40.4928	38.621
1.5e+010	39.2208	38.4819
1.55e+010	37.9944	38.3029
1.6e+010	36.7579	37.9717
1.65e+010	35.643	37.7393
1.7e+010	34.5366	37.5278
1.75e+010	33.5111	37.1103
1.8e+010	32.5587	36.8155
1.85e+010	31.5509	36.5494
1.9e+010	30.7032	36.0999
1.95e+010	29.8722	35.7263
2e+010	28.9448	35.429
2.05e+010	28.2021	35.0114
2.1e+010	27.5451	34.6728
2.15e+010	26.6978	34.294
2.2e+010	26.0409	33.861
2.25e+010	25.4986	33.5787
2.3e+010	24.7687	33.1465
2.35e+010	24.1865	32.6298
2.4e+010	23.6925	32.5024
2.45e+010	23.0496	32.0525
2.5e+010	22.6729	31.5274
2.55e+010	22.1593	31.4014
2.6e+010	21.5686	30.9409
2.65e+010	21.2212	30.4191
