frequency	e'	e''
5e+008	90.7864	-0.519964
1e+009	89.3656	7.61538
1.5e+009	88.0401	13.6964
2e+009	85.8901	18.9195
2.5e+009	83.1318	23.5516
3e+009	80.0997	27.5961
3.5e+009	76.7359	31.0398
4e+009	73.2032	33.9403
4.5e+009	69.6253	36.3477
5e+009	66.0682	38.2864
5.5e+009	62.5463	39.7491
6e+009	59.07	40.7702
6.5e+009	55.7483	41.4809
7e+009	52.6315	41.9217
7.5e+009	49.7192	42.0981
8e+009	46.9847	42.0758
8.5e+009	44.4095	41.8855
9e+009	42.0217	41.5507
9.5e+009	39.7929	41.1278
1e+010	37.7121	40.5853
1.05e+010	35.8181	40.0054
1.1e+010	34.0533	39.3891
1.15e+010	32.4056	38.7024
1.2e+010	30.9302	38.018
1.25e+010	29.5433	37.327
1.3e+010	28.2426	36.6033
1.35e+010	27.0698	35.9062
1.4e+010	25.9689	35.2215
1.45e+010	24.9335	34.4973
1.5e+010	24.0063	33.8362
1.55e+010	23.1375	33.192
1.6e+010	22.3243	32.5115
1.65e+010	21.5804	31.9043
1.7e+010	20.8617	31.3243
1.75e+010	20.2217	30.6802
1.8e+010	19.6432	30.1463
1.85e+010	19.0482	29.6162
1.9e+010	18.5454	29.048
1.95e+010	18.0785	28.5432
2e+010	17.5771	28.0634
2.05e+010	17.1761	27.5602
2.1e+010	16.7964	27.1384
2.15e+010	16.3761	26.6719
2.2e+010	16.0491	26.2181
2.25e+010	15.7428	25.8522
2.3e+010	15.406	25.4192
2.35e+010	15.1437	24.9862
2.4e+010	14.877	24.7136
2.45e+010	14.5993	24.2907
2.5e+010	14.4353	23.8996
2.55e+010	14.1634	23.6396
2.6e+010	13.9298	23.2495
2.65e+010	13.786	22.8748
