frequency	e'	e''
5e+008	89.3438	-1.10711
1e+009	88.2483	6.31303
1.5e+009	87.2871	11.7693
2e+009	85.5964	16.4876
2.5e+009	83.4377	20.7451
3e+009	81.0158	24.5537
3.5e+009	78.2807	27.9116
4e+009	75.3675	30.8642
4.5e+009	72.3407	33.4143
5e+009	69.2774	35.5848
5.5e+009	66.1657	37.3445
6e+009	63.0253	38.7049
6.5e+009	59.9831	39.7948
7e+009	57.0551	40.616
7.5e+009	54.2635	41.1617
8e+009	51.6016	41.5178
8.5e+009	49.0417	41.6703
9e+009	46.6317	41.6512
9.5e+009	44.3511	41.543
1e+010	42.1723	41.2664
1.05e+010	40.1946	40.9315
1.1e+010	38.3113	40.5395
1.15e+010	36.5202	40.0409
1.2e+010	34.9305	39.5297
1.25e+010	33.3948	38.992
1.3e+010	31.9331	38.3856
1.35e+010	30.6439	37.8181
1.4e+010	29.3963	37.2372
1.45e+010	28.2075	36.5777
1.5e+010	27.1604	36.0005
1.55e+010	26.1588	35.43
1.6e+010	25.2035	34.7644
1.65e+010	24.3517	34.2079
1.7e+010	23.5002	33.687
1.75e+010	22.7553	33.0351
1.8e+010	22.0814	32.5269
1.85e+010	21.3514	32.0353
1.9e+010	20.7748	31.4358
1.95e+010	20.2264	30.9367
2e+010	19.5849	30.4712
2.05e+010	19.114	29.9489
2.1e+010	18.6862	29.5409
2.15e+010	18.1362	29.0562
2.2e+010	17.7471	28.5763
2.25e+010	17.4043	28.2416
2.3e+010	16.9514	27.7666
2.35e+010	16.6403	27.2765
2.4e+010	16.3272	27.0662
2.45e+010	15.9599	26.5975
2.5e+010	15.7827	26.1392
2.55e+010	15.4585	25.9363
2.6e+010	15.134	25.485
2.65e+010	14.9901	25.044
