frequency	e'	e''
5e+008	91.1581	-0.399282
1e+009	89.6641	7.98748
1.5e+009	88.2395	14.2453
2e+009	85.9155	19.5996
2.5e+009	82.9921	24.3281
3e+009	79.7769	28.4161
3.5e+009	76.2298	31.8643
4e+009	72.5381	34.7377
4.5e+009	68.8062	37.0819
5e+009	65.1231	38.9401
5.5e+009	61.5016	40.3075
6e+009	57.9446	41.2213
6.5e+009	54.5706	41.8207
7e+009	51.4208	42.1542
7.5e+009	48.4877	42.2233
8e+009	45.7528	42.1074
8.5e+009	43.1862	41.8223
9e+009	40.8156	41.408
9.5e+009	38.6213	40.9125
1e+010	36.5688	40.3
1.05e+010	34.7112	39.6635
1.1e+010	32.9861	38.9956
1.15e+010	31.3742	38.2608
1.2e+010	29.94	37.5429
1.25e+010	28.5963	36.8186
1.3e+010	27.3341	36.0651
1.35e+010	26.2031	35.3457
1.4e+010	25.1413	34.6446
1.45e+010	24.1447	33.9046
1.5e+010	23.2556	33.2299
1.55e+010	22.4159	32.5759
1.6e+010	21.635	31.8893
1.65e+010	20.9294	31.2803
1.7e+010	20.2358	30.691
1.75e+010	19.6252	30.0497
1.8e+010	19.0748	29.5156
1.85e+010	18.504	28.9838
1.9e+010	18.0271	28.4174
1.95e+010	17.5839	27.9222
2e+010	17.1057	27.4415
2.05e+010	16.7296	26.9404
2.1e+010	16.3644	26.526
2.15e+010	15.9655	26.0638
2.2e+010	15.6601	25.6123
2.25e+010	15.3658	25.2535
2.3e+010	15.0443	24.8288
2.35e+010	14.8042	24.4005
2.4e+010	14.5501	24.1336
2.45e+010	14.2826	23.7146
2.5e+010	14.1345	23.3271
2.55e+010	13.8751	23.082
2.6e+010	13.6531	22.6933
2.65e+010	13.5243	22.3294
