frequency	e'	e''
5e+008	89.2997	-1.10051
1e+009	88.2156	6.25033
1.5e+009	87.2604	11.675
2e+009	85.6054	16.3718
2.5e+009	83.4687	20.6245
3e+009	81.0736	24.4426
3.5e+009	78.3453	27.7911
4e+009	75.4611	30.7242
4.5e+009	72.4632	33.2923
5e+009	69.4186	35.4812
5.5e+009	66.3143	37.2497
6e+009	63.1804	38.6152
6.5e+009	60.1525	39.7132
7e+009	57.2349	40.5477
7.5e+009	54.4544	41.0997
8e+009	51.7964	41.4719
8.5e+009	49.2418	41.6338
9e+009	46.8379	41.6253
9.5e+009	44.5551	41.5345
1e+010	42.3786	41.2737
1.05e+010	40.4026	40.9478
1.1e+010	38.514	40.5679
1.15e+010	36.7198	40.0794
1.2e+010	35.1326	39.5764
1.25e+010	33.5869	39.0471
1.3e+010	32.1189	38.4451
1.35e+010	30.8252	37.8943
1.4e+010	29.575	37.3148
1.45e+010	28.3765	36.6561
1.5e+010	27.3239	36.092
1.55e+010	26.3205	35.5279
1.6e+010	25.3607	34.854
1.65e+010	24.5005	34.3043
1.7e+010	23.6405	33.794
1.75e+010	22.9005	33.1354
1.8e+010	22.2172	32.6295
1.85e+010	21.4757	32.1451
1.9e+010	20.9093	31.5406
1.95e+010	20.3555	31.0332
2e+010	19.6917	30.5681
2.05e+010	19.2204	30.0504
2.1e+010	18.8054	29.6431
2.15e+010	18.2288	29.1502
2.2e+010	17.8399	28.6692
2.25e+010	17.5095	28.3549
2.3e+010	17.0417	27.8634
2.35e+010	16.7252	27.3599
2.4e+010	16.4108	27.1792
2.45e+010	16.0361	26.7015
2.5e+010	15.876	26.2279
2.55e+010	15.5431	26.0451
2.6e+010	15.2084	25.5772
2.65e+010	15.0751	25.1195
