frequency	e'	e''
5e+008	90.2167	-0.70455
1e+009	88.8861	7.08409
1.5e+009	87.6677	12.8775
2e+009	85.7805	17.8858
2.5e+009	83.26	22.3597
3e+009	80.4808	26.3145
3.5e+009	77.4037	29.741
4e+009	74.1197	32.6649
4.5e+009	70.7707	35.1385
5e+009	67.428	37.1938
5.5e+009	64.0634	38.7846
6e+009	60.7139	39.961
6.5e+009	57.5069	40.8328
7e+009	54.4496	41.4316
7.5e+009	51.5832	41.7663
8e+009	48.8699	41.8991
8.5e+009	46.2872	41.8459
9e+009	43.8873	41.6413
9.5e+009	41.6282	41.3466
1e+010	39.4963	40.91
1.05e+010	37.5697	40.4272
1.1e+010	35.7472	39.8982
1.15e+010	34.0357	39.2827
1.2e+010	32.5201	38.6683
1.25e+010	31.0651	38.0297
1.3e+010	29.6889	37.3449
1.35e+010	28.477	36.7053
1.4e+010	27.3158	36.0605
1.45e+010	26.2133	35.3462
1.5e+010	25.2419	34.7224
1.55e+010	24.3201	34.112
1.6e+010	23.447	33.4142
1.65e+010	22.6646	32.8264
1.7e+010	21.8875	32.2808
1.75e+010	21.2137	31.6194
1.8e+010	20.5997	31.0856
1.85e+010	19.9409	30.5807
1.9e+010	19.4215	29.9839
1.95e+010	18.9284	29.4686
2e+010	18.3494	28.9994
2.05e+010	17.9231	28.4827
2.1e+010	17.5445	28.0653
2.15e+010	17.0515	27.5859
2.2e+010	16.6987	27.1136
2.25e+010	16.3994	26.773
2.3e+010	15.9998	26.3125
2.35e+010	15.7124	25.8346
2.4e+010	15.4398	25.6138
2.45e+010	15.1139	25.1698
2.5e+010	14.9608	24.7247
2.55e+010	14.6731	24.5129
2.6e+010	14.3888	24.0868
2.65e+010	14.2604	23.6559
