frequency	e'	e''
5e+008	89.3705	-1.04009
1e+009	88.2063	6.35069
1.5e+009	87.0786	11.8027
2e+009	85.5067	16.5216
2.5e+009	83.3144	20.7705
3e+009	80.8401	24.5895
3.5e+009	78.1151	27.9604
4e+009	75.1764	30.8818
4.5e+009	72.1329	33.4204
5e+009	69.0801	35.5851
5.5e+009	65.9505	37.3232
6e+009	62.7972	38.6834
6.5e+009	59.7644	39.7568
7e+009	56.8284	40.5509
7.5e+009	54.0389	41.0878
8e+009	51.3826	41.4351
8.5e+009	48.8297	41.5673
9e+009	46.4259	41.5391
9.5e+009	44.1512	41.4266
1e+010	41.9832	41.1396
1.05e+010	40.0161	40.8015
1.1e+010	38.1358	40.4031
1.15e+010	36.355	39.8971
1.2e+010	34.7792	39.3816
1.25e+010	33.2441	38.8423
1.3e+010	31.7931	38.2234
1.35e+010	30.5181	37.6623
1.4e+010	29.2786	37.0796
1.45e+010	28.1008	36.4045
1.5e+010	27.0579	35.833
1.55e+010	26.0681	35.266
1.6e+010	25.1184	34.5786
1.65e+010	24.2744	34.0221
1.7e+010	23.4262	33.511
1.75e+010	22.6948	32.846
1.8e+010	22.0273	32.327
1.85e+010	21.2989	31.8453
1.9e+010	20.7332	31.2292
1.95e+010	20.1913	30.7173
2e+010	19.5386	30.2577
2.05e+010	19.0701	29.7289
2.1e+010	18.6645	29.3125
2.15e+010	18.101	28.8301
2.2e+010	17.7069	28.3379
2.25e+010	17.3903	28.0097
2.3e+010	16.9233	27.5325
2.35e+010	16.6059	27.0151
2.4e+010	16.308	26.8287
2.45e+010	15.9274	26.357
2.5e+010	15.7622	25.8735
2.55e+010	15.4473	25.6933
2.6e+010	15.1026	25.2342
2.65e+010	14.9694	24.7692
