frequency	e'	e''
5e+008	89.2178	-1.01244
1e+009	88.1215	6.29329
1.5e+009	87.1509	11.6711
2e+009	85.4767	16.318
2.5e+009	83.4116	20.5595
3e+009	81.0111	24.3611
3.5e+009	78.2924	27.73
4e+009	75.4002	30.6456
4.5e+009	72.4253	33.1797
5e+009	69.4174	35.3556
5.5e+009	66.3365	37.1418
6e+009	63.2177	38.5298
6.5e+009	60.1972	39.629
7e+009	57.2849	40.4768
7.5e+009	54.5071	41.0359
8e+009	51.8602	41.415
8.5e+009	49.3118	41.5932
9e+009	46.9079	41.5927
9.5e+009	44.6369	41.509
1e+010	42.454	41.2615
1.05e+010	40.4752	40.9359
1.1e+010	38.5934	40.5665
1.15e+010	36.7935	40.0924
1.2e+010	35.1933	39.5858
1.25e+010	33.6527	39.0647
1.3e+010	32.1854	38.4751
1.35e+010	30.882	37.9148
1.4e+010	29.6319	37.3416
1.45e+010	28.4345	36.6973
1.5e+010	27.3712	36.1219
1.55e+010	26.3715	35.5602
1.6e+010	25.3982	34.903
1.65e+010	24.5426	34.3493
1.7e+010	23.6877	33.8309
1.75e+010	22.9298	33.1916
1.8e+010	22.2416	32.6761
1.85e+010	21.5098	32.1889
1.9e+010	20.9212	31.5923
1.95e+010	20.3694	31.0828
2e+010	19.7263	30.623
2.05e+010	19.2391	30.1038
2.1e+010	18.8157	29.6847
2.15e+010	18.253	29.2094
2.2e+010	17.8442	28.7246
2.25e+010	17.5114	28.3933
2.3e+010	17.0518	27.9268
2.35e+010	16.7291	27.4233
2.4e+010	16.4187	27.2092
2.45e+010	16.0437	26.7526
2.5e+010	15.8485	26.281
2.55e+010	15.5392	26.0713
2.6e+010	15.2087	25.6319
2.65e+010	15.0577	25.1775
