frequency	e'	e''
5e+008	90.9728	-0.471085
1e+009	89.5032	7.77877
1.5e+009	88.1392	13.9153
2e+009	85.9129	19.2036
2.5e+009	83.0821	23.8778
3e+009	79.9754	27.9377
3.5e+009	76.5351	31.3914
4e+009	72.9397	34.2834
4.5e+009	69.2944	36.6618
5e+009	65.6817	38.5701
5.5e+009	62.1197	39.9933
6e+009	58.6059	40.9716
6.5e+009	55.2605	41.6331
7e+009	52.1304	42.0316
7.5e+009	49.2092	42.1609
8e+009	46.4707	42.0975
8.5e+009	43.9003	41.8715
9e+009	41.5162	41.5009
9.5e+009	39.3022	41.0446
1e+010	37.2335	40.478
1.05e+010	35.3515	39.8709
1.1e+010	33.6049	39.2285
1.15e+010	31.9733	38.5268
1.2e+010	30.5119	37.8269
1.25e+010	29.1447	37.1184
1.3e+010	27.861	36.3856
1.35e+010	26.7008	35.6766
1.4e+010	25.6192	34.9828
1.45e+010	24.6018	34.2558
1.5e+010	23.685	33.5881
1.55e+010	22.8328	32.9355
1.6e+010	22.0345	32.2578
1.65e+010	21.3019	31.6478
1.7e+010	20.5976	31.0598
1.75e+010	19.9693	30.4223
1.8e+010	19.3988	29.8859
1.85e+010	18.8191	29.3522
1.9e+010	18.3243	28.7915
1.95e+010	17.8657	28.2882
2e+010	17.3801	27.8045
2.05e+010	16.986	27.3094
2.1e+010	16.6089	26.886
2.15e+010	16.2056	26.4203
2.2e+010	15.8823	25.9732
2.25e+010	15.5777	25.6023
2.3e+010	15.2553	25.1761
2.35e+010	14.9998	24.7524
2.4e+010	14.7331	24.4706
2.45e+010	14.4711	24.053
2.5e+010	14.3033	23.672
2.55e+010	14.0366	23.4054
2.6e+010	13.8176	23.0215
2.65e+010	13.6747	22.6564
