frequency	e'	e''
5e+008	89.2698	-0.987062
1e+009	88.1727	6.30784
1.5e+009	87.2203	11.6759
2e+009	85.5479	16.3347
2.5e+009	83.4834	20.5568
3e+009	81.0917	24.3867
3.5e+009	78.3861	27.7429
4e+009	75.4701	30.6932
4.5e+009	72.4727	33.2081
5e+009	69.4666	35.3682
5.5e+009	66.4023	37.1495
6e+009	63.2904	38.5436
6.5e+009	60.2725	39.6523
7e+009	57.3565	40.5055
7.5e+009	54.572	41.0717
8e+009	51.9228	41.4458
8.5e+009	49.3694	41.6263
9e+009	46.9623	41.6234
9.5e+009	44.692	41.5385
1e+010	42.5131	41.2968
1.05e+010	40.5242	40.9686
1.1e+010	38.6475	40.5996
1.15e+010	36.8444	40.1257
1.2e+010	35.2363	39.6193
1.25e+010	33.7026	39.0963
1.3e+010	32.2323	38.5142
1.35e+010	30.9226	37.9464
1.4e+010	29.6758	37.3766
1.45e+010	28.4758	36.7361
1.5e+010	27.4091	36.1554
1.55e+010	26.4068	35.5917
1.6e+010	25.433	34.9372
1.65e+010	24.5692	34.3764
1.7e+010	23.7223	33.8586
1.75e+010	22.9588	33.2219
1.8e+010	22.2724	32.7025
1.85e+010	21.5436	32.2172
1.9e+010	20.948	31.6268
1.95e+010	20.3922	31.111
2e+010	19.7519	30.6537
2.05e+010	19.2607	30.1357
2.1e+010	18.8341	29.7098
2.15e+010	18.2804	29.2371
2.2e+010	17.8699	28.7508
2.25e+010	17.5349	28.4145
2.3e+010	17.0777	27.9537
2.35e+010	16.7423	27.464
2.4e+010	16.4354	27.2315
2.45e+010	16.0628	26.7798
2.5e+010	15.8623	26.3096
2.55e+010	15.5576	26.0885
2.6e+010	15.2286	25.6623
2.65e+010	15.0614	25.2109
