frequency	e'	e''
5e+008	88.7114	-0.997261
1e+009	87.6119	6.265
1.5e+009	86.6726	11.6007
2e+009	84.9971	16.24
2.5e+009	82.9374	20.4159
3e+009	80.5949	24.2287
3.5e+009	77.891	27.5754
4e+009	75.0043	30.5291
4.5e+009	71.9979	33.0453
5e+009	68.9873	35.1756
5.5e+009	65.9433	36.9269
6e+009	62.8569	38.3062
6.5e+009	59.8652	39.4117
7e+009	56.9722	40.2622
7.5e+009	54.2047	40.8295
8e+009	51.5668	41.2046
8.5e+009	49.0212	41.3848
9e+009	46.628	41.3812
9.5e+009	44.3669	41.2936
1e+010	42.1972	41.0523
1.05e+010	40.2234	40.7297
1.1e+010	38.3542	40.3581
1.15e+010	36.5636	39.8856
1.2e+010	34.9683	39.3855
1.25e+010	33.4412	38.865
1.3e+010	31.9764	38.2836
1.35e+010	30.6771	37.7209
1.4e+010	29.4368	37.1526
1.45e+010	28.2407	36.5152
1.5e+010	27.1835	35.9385
1.55e+010	26.1923	35.3781
1.6e+010	25.2224	34.7238
1.65e+010	24.3596	34.1661
1.7e+010	23.5164	33.6588
1.75e+010	22.7634	33.0186
1.8e+010	22.078	32.5035
1.85e+010	21.3502	32.0239
1.9e+010	20.7635	31.4365
1.95e+010	20.2108	30.9174
2e+010	19.5694	30.4651
2.05e+010	19.0842	29.9554
2.1e+010	18.6634	29.531
2.15e+010	18.1049	29.0569
2.2e+010	17.6957	28.5752
2.25e+010	17.3691	28.2478
2.3e+010	16.9131	27.7779
2.35e+010	16.5692	27.2811
2.4e+010	16.2737	27.0688
2.45e+010	15.9005	26.6248
2.5e+010	15.7067	26.1386
2.55e+010	15.4076	25.931
2.6e+010	15.073	25.506
2.65e+010	14.9089	25.0365
