frequency	e'	e''
5e+008	69.117	-0.764495
1e+009	68.3344	4.96272
1.5e+009	67.7285	9.19259
2e+009	66.7204	13.0666
2.5e+009	65.3651	16.9628
3e+009	62.9228	21.1155
3.5e+009	59.6925	23.3029
4e+009	57.4448	25.3882
4.5e+009	54.9618	27.4248
5e+009	52.4027	29.2203
5.5e+009	49.6852	30.6372
6e+009	46.9751	31.6206
6.5e+009	44.4457	32.3629
7e+009	42.0323	32.9538
7.5e+009	39.7324	33.3452
8e+009	37.527	33.6245
8.5e+009	35.3342	33.7357
9e+009	33.2536	33.6644
9.5e+009	31.2818	33.486
1e+010	29.4145	33.1545
1.05e+010	27.7168	32.7721
1.1e+010	26.0848	32.3185
1.15e+010	24.5576	31.7359
1.2e+010	23.2516	31.1473
1.25e+010	22.0122	30.5744
1.3e+010	20.8252	29.9371
1.35e+010	19.7921	29.3427
1.4e+010	18.8088	28.7516
1.45e+010	17.87	28.1124
1.5e+010	17.018	27.5463
1.55e+010	16.2139	26.9664
1.6e+010	15.4558	26.307
1.65e+010	14.7674	25.7301
1.7e+010	14.1027	25.1597
1.75e+010	13.5527	24.4943
1.8e+010	13.0624	23.9312
1.85e+010	12.5626	23.4046
1.9e+010	12.1759	22.8262
1.95e+010	11.8164	22.2948
2e+010	11.4278	21.7927
2.05e+010	11.1823	21.32
2.1e+010	10.9393	20.9514
2.15e+010	10.6014	20.5039
2.2e+010	10.3833	20.0813
2.25e+010	10.2078	19.7962
2.3e+010	9.94425	19.4145
2.35e+010	9.7351	19.0322
2.4e+010	9.52446	18.8266
2.45e+010	9.30457	18.4471
2.5e+010	9.19755	18.0844
2.55e+010	8.9691	17.8743
2.6e+010	8.76431	17.4783
2.65e+010	8.69662	17.0913
