frequency	e'	e''
5e+008	88.7094	-1.00012
1e+009	87.625	6.26951
1.5e+009	86.6836	11.6065
2e+009	85.0041	16.2473
2.5e+009	82.9467	20.4196
3e+009	80.6076	24.2332
3.5e+009	77.8975	27.5799
4e+009	75.0161	30.528
4.5e+009	72.0064	33.0487
5e+009	68.9956	35.1819
5.5e+009	65.9497	36.9331
6e+009	62.8635	38.3087
6.5e+009	59.8715	39.4145
7e+009	56.9771	40.2672
7.5e+009	54.2102	40.8313
8e+009	51.5723	41.2089
8.5e+009	49.0258	41.3892
9e+009	46.6326	41.3832
9.5e+009	44.3729	41.2975
1e+010	42.2046	41.0579
1.05e+010	40.2283	40.7318
1.1e+010	38.3585	40.3619
1.15e+010	36.5674	39.8916
1.2e+010	34.974	39.3886
1.25e+010	33.444	38.8694
1.3e+010	31.9801	38.2876
1.35e+010	30.6801	37.7252
1.4e+010	29.4403	37.1556
1.45e+010	28.245	36.519
1.5e+010	27.1866	35.9434
1.55e+010	26.1945	35.3824
1.6e+010	25.2244	34.7264
1.65e+010	24.3609	34.1709
1.7e+010	23.5183	33.6635
1.75e+010	22.7646	33.0217
1.8e+010	22.0812	32.5056
1.85e+010	21.3522	32.0266
1.9e+010	20.7667	31.4397
1.95e+010	20.2122	30.9208
2e+010	19.5713	30.4667
2.05e+010	19.0867	29.9601
2.1e+010	18.6664	29.5341
2.15e+010	18.1063	29.0603
2.2e+010	17.6981	28.5768
2.25e+010	17.3705	28.2506
2.3e+010	16.9156	27.7808
2.35e+010	16.5715	27.2851
2.4e+010	16.2744	27.0733
2.45e+010	15.9031	26.6266
2.5e+010	15.7059	26.1462
2.55e+010	15.4084	25.9338
2.6e+010	15.077	25.5078
2.65e+010	14.9104	25.0405
