frequency	e'	e''
5e+008	89.2637	-1.02774
1e+009	88.186	6.29946
1.5e+009	87.2232	11.6726
2e+009	85.5566	16.3351
2.5e+009	83.4835	20.5485
3e+009	81.0992	24.3863
3.5e+009	78.3919	27.7423
4e+009	75.4757	30.694
4.5e+009	72.4781	33.2134
5e+009	69.4673	35.3701
5.5e+009	66.4042	37.1492
6e+009	63.2951	38.5434
6.5e+009	60.2761	39.6539
7e+009	57.3631	40.5071
7.5e+009	54.5776	41.0725
8e+009	51.9276	41.4469
8.5e+009	49.3734	41.6286
9e+009	46.965	41.6264
9.5e+009	44.6943	41.5388
1e+010	42.5154	41.2949
1.05e+010	40.5255	40.9712
1.1e+010	38.6494	40.6
1.15e+010	36.8479	40.1284
1.2e+010	35.2383	39.6208
1.25e+010	33.7042	39.0998
1.3e+010	32.2358	38.5164
1.35e+010	30.9267	37.9476
1.4e+010	29.6784	37.378
1.45e+010	28.4792	36.7391
1.5e+010	27.4111	36.1572
1.55e+010	26.4085	35.5926
1.6e+010	25.4375	34.9412
1.65e+010	24.5718	34.3788
1.7e+010	23.724	33.8601
1.75e+010	22.9623	33.2228
1.8e+010	22.2741	32.7053
1.85e+010	21.5446	32.2171
1.9e+010	20.9498	31.6291
1.95e+010	20.3944	31.1149
2e+010	19.7534	30.6538
2.05e+010	19.2649	30.137
2.1e+010	18.834	29.7128
2.15e+010	18.2833	29.2377
2.2e+010	17.8746	28.7522
2.25e+010	17.5342	28.417
2.3e+010	17.0805	27.9544
2.35e+010	16.7446	27.4644
2.4e+010	16.4354	27.2323
2.45e+010	16.0692	26.7784
2.5e+010	15.8667	26.3152
2.55e+010	15.561	26.0896
2.6e+010	15.2341	25.6639
2.65e+010	15.0666	25.2132
