frequency	e'	e''
5e+008	89.3077	-1.12125
1e+009	88.221	6.26899
1.5e+009	87.2709	11.6909
2e+009	85.6137	16.3884
2.5e+009	83.4748	20.6392
3e+009	81.0771	24.4614
3.5e+009	78.345	27.8112
4e+009	75.454	30.7442
4.5e+009	72.4573	33.3076
5e+009	69.406	35.4971
5.5e+009	66.2998	37.2646
6e+009	63.1653	38.6316
6.5e+009	60.1346	39.7292
7e+009	57.2155	40.5569
7.5e+009	54.4325	41.1111
8e+009	51.7763	41.4788
8.5e+009	49.2223	41.6402
9e+009	46.8167	41.6333
9.5e+009	44.5358	41.5349
1e+010	42.3601	41.2744
1.05e+010	40.3778	40.9475
1.1e+010	38.495	40.5651
1.15e+010	36.703	40.0759
1.2e+010	35.1092	39.5756
1.25e+010	33.5681	39.0425
1.3e+010	32.1024	38.4465
1.35e+010	30.8049	37.8856
1.4e+010	29.5572	37.3091
1.45e+010	28.3619	36.6526
1.5e+010	27.3054	36.0846
1.55e+010	26.3037	35.5158
1.6e+010	25.3434	34.8494
1.65e+010	24.4823	34.2998
1.7e+010	23.6266	33.7804
1.75e+010	22.8843	33.1298
1.8e+010	22.1987	32.6226
1.85e+010	21.4644	32.1309
1.9e+010	20.8928	31.5339
1.95e+010	20.3352	31.0308
2e+010	19.6838	30.5621
2.05e+010	19.2129	30.044
2.1e+010	18.7853	29.6363
2.15e+010	18.2227	29.1443
2.2e+010	17.8353	28.6679
2.25e+010	17.4895	28.3433
2.3e+010	17.0343	27.8555
2.35e+010	16.7196	27.3653
2.4e+010	16.3984	27.1622
2.45e+010	16.0309	26.6898
2.5e+010	15.86	26.2295
2.55e+010	15.5264	26.0283
2.6e+010	15.2054	25.5686
2.65e+010	15.0587	25.1262
