frequency	e'	e''
5e+008	87.8954	-1.31637
1e+009	87.1737	5.47598
1.5e+009	86.0498	10.396
2e+009	84.6531	14.7097
2.5e+009	82.9334	18.6336
3e+009	80.9228	22.2009
3.5e+009	78.6283	25.4127
4e+009	76.1353	28.2745
4.5e+009	73.5325	30.8214
5e+009	70.8699	33.0592
5.5e+009	68.0939	34.9441
6e+009	65.2794	36.4996
6.5e+009	62.5237	37.7914
7e+009	59.8139	38.8178
7.5e+009	57.1932	39.6102
8e+009	54.6694	40.2198
8.5e+009	52.2186	40.6116
9e+009	49.8718	40.8349
9.5e+009	47.6244	40.9572
1e+010	45.465	40.9094
1.05e+010	43.4789	40.7841
1.1e+010	41.5639	40.5749
1.15e+010	39.7353	40.2545
1.2e+010	38.0926	39.9072
1.25e+010	36.4898	39.5111
1.3e+010	34.9634	39.0356
1.35e+010	33.5993	38.5852
1.4e+010	32.2759	38.1059
1.45e+010	31.0038	37.5322
1.5e+010	29.8785	37.0407
1.55e+010	28.8032	36.5354
1.6e+010	27.7592	35.914
1.65e+010	26.8204	35.4035
1.7e+010	25.8986	34.9385
1.75e+010	25.0773	34.3068
1.8e+010	24.3223	33.81
1.85e+010	23.5197	33.3518
1.9e+010	22.8726	32.7544
1.95e+010	22.2517	32.2441
2e+010	21.5295	31.8
2.05e+010	20.9841	31.2765
2.1e+010	20.5074	30.853
2.15e+010	19.8752	30.3717
2.2e+010	19.4162	29.883
2.25e+010	19.0379	29.5351
2.3e+010	18.5122	29.0488
2.35e+010	18.1212	28.5258
2.4e+010	17.7734	28.3232
2.45e+010	17.3403	27.8499
2.5e+010	17.1092	27.3444
2.55e+010	16.7489	27.15
2.6e+010	16.3552	26.6858
2.65e+010	16.157	26.1994
