frequency	e'	e''
5e+008	88.4819	-1.20492
1e+009	87.6191	5.80983
1.5e+009	86.4195	10.9386
2e+009	84.9583	15.4211
2.5e+009	83.1085	19.4838
3e+009	80.9179	23.1456
3.5e+009	78.4315	26.4259
4e+009	75.7676	29.3238
4.5e+009	73.0033	31.8742
5e+009	70.1771	34.0838
5.5e+009	67.2552	35.9133
6e+009	64.3055	37.4061
6.5e+009	61.4351	38.6189
7e+009	58.6347	39.5511
7.5e+009	55.9347	40.2481
8e+009	53.3444	40.7495
8.5e+009	50.8547	41.0478
9e+009	48.4787	41.1787
9.5e+009	46.2145	41.1902
1e+010	44.0498	41.0472
1.05e+010	42.0562	40.8399
1.1e+010	40.1586	40.5473
1.15e+010	38.3562	40.1544
1.2e+010	36.7128	39.7377
1.25e+010	35.1473	39.2753
1.3e+010	33.6637	38.7586
1.35e+010	32.3142	38.2431
1.4e+010	31.0243	37.7135
1.45e+010	29.8019	37.1162
1.5e+010	28.6943	36.5748
1.55e+010	27.6536	36.0229
1.6e+010	26.6579	35.4065
1.65e+010	25.7466	34.8671
1.7e+010	24.8641	34.3504
1.75e+010	24.0723	33.735
1.8e+010	23.341	33.2213
1.85e+010	22.5895	32.7222
1.9e+010	21.9602	32.1504
1.95e+010	21.3564	31.6405
2e+010	20.7049	31.1675
2.05e+010	20.1827	30.6551
2.1e+010	19.694	30.2215
2.15e+010	19.1405	29.7356
2.2e+010	18.7014	29.266
2.25e+010	18.3063	28.882
2.3e+010	17.8506	28.4168
2.35e+010	17.4842	27.9427
2.4e+010	17.132	27.6677
2.45e+010	16.7551	27.2087
2.5e+010	16.5163	26.7669
2.55e+010	16.1589	26.5073
2.6e+010	15.829	26.0733
2.65e+010	15.6176	25.642
