frequency	e'	e''
5e+008	89.3784	-0.976337
1e+009	88.2787	6.34659
1.5e+009	87.3013	11.7154
2e+009	85.6346	16.3795
2.5e+009	83.5508	20.6321
3e+009	81.1516	24.4342
3.5e+009	78.4174	27.7964
4e+009	75.5296	30.7187
4.5e+009	72.5474	33.2641
5e+009	69.5198	35.4437
5.5e+009	66.4355	37.2327
6e+009	63.3075	38.621
6.5e+009	60.2782	39.7136
7e+009	57.3674	40.5623
7.5e+009	54.5773	41.1251
8e+009	51.9326	41.4917
8.5e+009	49.3761	41.6767
9e+009	46.9624	41.6767
9.5e+009	44.6914	41.5764
1e+010	42.5141	41.3387
1.05e+010	40.5169	41.0108
1.1e+010	38.6435	40.6279
1.15e+010	36.8437	40.1631
1.2e+010	35.2246	39.6533
1.25e+010	33.6969	39.1232
1.3e+010	32.2349	38.5511
1.35e+010	30.9091	37.9714
1.4e+010	29.6674	37.3931
1.45e+010	28.4738	36.7648
1.5e+010	27.398	36.1732
1.55e+010	26.4025	35.6007
1.6e+010	25.4334	34.9724
1.65e+010	24.561	34.4016
1.7e+010	23.7232	33.8679
1.75e+010	22.952	33.2531
1.8e+010	22.254	32.7264
1.85e+010	21.5447	32.2224
1.9e+010	20.9375	31.6568
1.95e+010	20.3719	31.1365
2e+010	19.7646	30.6699
2.05e+010	19.2624	30.1682
2.1e+010	18.8146	29.7296
2.15e+010	18.2922	29.2628
2.2e+010	17.865	28.7937
2.25e+010	17.5117	28.4209
2.3e+010	17.0907	27.9751
2.35e+010	16.7422	27.5076
2.4e+010	16.4311	27.2287
2.45e+010	16.0867	26.7974
2.5e+010	15.851	26.3584
2.55e+010	15.5451	26.0919
2.6e+010	15.247	25.6871
2.65e+010	15.0529	25.2561
