frequency	e'	e''
5e+008	89.3467	-1.15923
1e+009	88.2424	6.26349
1.5e+009	87.2732	11.7035
2e+009	85.5981	16.416
2.5e+009	83.4522	20.6694
3e+009	81.0424	24.4969
3.5e+009	78.3082	27.8526
4e+009	75.4119	30.7915
4.5e+009	72.4001	33.3587
5e+009	69.3415	35.5403
5.5e+009	66.2253	37.2988
6e+009	63.0864	38.6649
6.5e+009	60.051	39.7575
7e+009	57.1232	40.5846
7.5e+009	54.3386	41.1317
8e+009	51.6794	41.4943
8.5e+009	49.1169	41.6489
9e+009	46.7156	41.631
9.5e+009	44.4324	41.5349
1e+010	42.2544	41.2587
1.05e+010	40.2824	40.9301
1.1e+010	38.3955	40.5446
1.15e+010	36.5984	40.0465
1.2e+010	35.0179	39.5409
1.25e+010	33.4713	39.0095
1.3e+010	32.0067	38.3984
1.35e+010	30.7218	37.8454
1.4e+010	29.4712	37.2639
1.45e+010	28.2806	36.5984
1.5e+010	27.2319	36.0351
1.55e+010	26.2285	35.4709
1.6e+010	25.2686	34.79
1.65e+010	24.4224	34.2441
1.7e+010	23.5591	33.7332
1.75e+010	22.8194	33.07
1.8e+010	22.1456	32.566
1.85e+010	21.4038	32.0831
1.9e+010	20.8377	31.4683
1.95e+010	20.2876	30.9732
2e+010	19.6253	30.5093
2.05e+010	19.1602	29.9821
2.1e+010	18.7458	29.5769
2.15e+010	18.1711	29.0898
2.2e+010	17.7845	28.6011
2.25e+010	17.4583	28.2868
2.3e+010	16.9839	27.8034
2.35e+010	16.6745	27.2873
2.4e+010	16.369	27.1145
2.45e+010	15.9853	26.6338
2.5e+010	15.8301	26.1527
2.55e+010	15.5071	25.9815
2.6e+010	15.16	25.5098
2.65e+010	15.0399	25.0505
