frequency	e'	e''
5e+008	89.3637	-1.09891
1e+009	88.2421	6.32012
1.5e+009	87.2892	11.7645
2e+009	85.5925	16.4961
2.5e+009	83.4394	20.7508
3e+009	81.014	24.5602
3.5e+009	78.2815	27.9216
4e+009	75.367	30.8706
4.5e+009	72.3356	33.424
5e+009	69.2775	35.592
5.5e+009	66.1619	37.3485
6e+009	63.0203	38.7114
6.5e+009	59.9769	39.7985
7e+009	57.0498	40.6218
7.5e+009	54.2581	41.1652
8e+009	51.5949	41.5206
8.5e+009	49.036	41.6734
9e+009	46.6239	41.6546
9.5e+009	44.3439	41.5465
1e+010	42.1655	41.2683
1.05e+010	40.1884	40.9338
1.1e+010	38.3047	40.54
1.15e+010	36.5112	40.0414
1.2e+010	34.9211	39.5297
1.25e+010	33.3865	38.9922
1.3e+010	31.927	38.3881
1.35e+010	30.6355	37.8172
1.4e+010	29.389	37.2358
1.45e+010	28.1993	36.5758
1.5e+010	27.1532	36.0001
1.55e+010	26.1522	35.4283
1.6e+010	25.1971	34.7627
1.65e+010	24.3456	34.2062
1.7e+010	23.4927	33.684
1.75e+010	22.7466	33.0319
1.8e+010	22.0723	32.5242
1.85e+010	21.3449	32.0313
1.9e+010	20.7669	31.4331
1.95e+010	20.2181	30.9345
2e+010	19.579	30.4671
2.05e+010	19.1069	29.9449
2.1e+010	18.6783	29.5364
2.15e+010	18.1293	29.052
2.2e+010	17.7405	28.5715
2.25e+010	17.3976	28.2352
2.3e+010	16.9455	27.7628
2.35e+010	16.6344	27.2729
2.4e+010	16.322	27.059
2.45e+010	15.9544	26.5937
2.5e+010	15.7783	26.1329
2.55e+010	15.4534	25.9308
2.6e+010	15.1327	25.4783
2.65e+010	14.9884	25.041
