frequency	e'	e''
5e+008	34.0613	-0.196732
1e+009	33.5154	2.35151
1.5e+009	33.2698	4.26194
2e+009	32.7932	5.99187
2.5e+009	32.0845	7.63513
3e+009	31.3138	9.34814
3.5e+009	30.0648	11.125
4e+009	28.2684	12.147
4.5e+009	26.9608	12.8649
5e+009	25.6502	13.4879
5.5e+009	24.4501	13.8958
6e+009	23.335	14.281
6.5e+009	22.2397	14.6308
7e+009	21.1352	14.9232
7.5e+009	20.0981	15.1067
8e+009	19.0988	15.2656
8.5e+009	18.0386	15.3442
9e+009	17.0324	15.2869
9.5e+009	16.1074	15.1496
1e+010	15.2528	14.9508
1.05e+010	14.4935	14.7519
1.1e+010	13.7539	14.5148
1.15e+010	13.0658	14.2277
1.2e+010	12.5055	13.9597
1.25e+010	11.9575	13.714
1.3e+010	11.4014	13.4283
1.35e+010	10.9219	13.166
1.4e+010	10.4544	12.8857
1.45e+010	10.0212	12.5671
1.5e+010	9.63564	12.3002
1.55e+010	9.28093	12.0228
1.6e+010	8.95548	11.7099
1.65e+010	8.66372	11.4555
1.7e+010	8.36813	11.2075
1.75e+010	8.13407	10.9128
1.8e+010	7.92376	10.6689
1.85e+010	7.69862	10.4495
1.9e+010	7.53293	10.199
1.95e+010	7.37915	9.98993
2e+010	7.1822	9.78336
2.05e+010	7.05964	9.58029
2.1e+010	6.95381	9.43143
2.15e+010	6.79193	9.24581
2.2e+010	6.67144	9.07114
2.25e+010	6.58831	8.95457
2.3e+010	6.45401	8.78266
2.35e+010	6.35099	8.6193
2.4e+010	6.24579	8.55523
2.45e+010	6.1211	8.3876
2.5e+010	6.06907	8.21261
2.55e+010	5.96533	8.12993
2.6e+010	5.86341	7.95342
2.65e+010	5.82461	7.78491
