frequency	e'	e''
5e+008	89.364	-1.10669
1e+009	88.2454	6.33361
1.5e+009	87.2901	11.7771
2e+009	85.5915	16.5077
2.5e+009	83.4283	20.7651
3e+009	81.0028	24.5708
3.5e+009	78.264	27.9277
4e+009	75.3497	30.8749
4.5e+009	72.3157	33.4265
5e+009	69.2548	35.5955
5.5e+009	66.1408	37.3522
6e+009	62.9949	38.712
6.5e+009	59.9523	39.7967
7e+009	57.0266	40.6165
7.5e+009	54.2359	41.159
8e+009	51.5726	41.5142
8.5e+009	49.0138	41.6667
9e+009	46.6058	41.6466
9.5e+009	44.3243	41.5371
1e+010	42.1445	41.2637
1.05e+010	40.1689	40.9257
1.1e+010	38.2847	40.5301
1.15e+010	36.4927	40.0304
1.2e+010	34.9041	39.5201
1.25e+010	33.3697	38.9823
1.3e+010	31.9074	38.3734
1.35e+010	30.6195	37.8067
1.4e+010	29.3746	37.2251
1.45e+010	28.1829	36.5614
1.5e+010	27.1369	35.9871
1.55e+010	26.1376	35.4176
1.6e+010	25.1829	34.7477
1.65e+010	24.3297	34.1917
1.7e+010	23.4788	33.6745
1.75e+010	22.7368	33.0191
1.8e+010	22.0621	32.5093
1.85e+010	21.3316	32.0221
1.9e+010	20.7589	31.4187
1.95e+010	20.2117	30.9167
2e+010	19.565	30.4532
2.05e+010	19.0945	29.9287
2.1e+010	18.6753	29.521
2.15e+010	18.1161	29.0367
2.2e+010	17.7284	28.5516
2.25e+010	17.3957	28.2248
2.3e+010	16.9357	27.7469
2.35e+010	16.6254	27.249
2.4e+010	16.3155	27.0496
2.45e+010	15.9443	26.5822
2.5e+010	15.779	26.1134
2.55e+010	15.4507	25.9228
2.6e+010	15.1239	25.4624
2.65e+010	14.9892	25.0172
