frequency	e'	e''
5e+008	89.9012	-0.873296
1e+009	88.6345	6.7938
1.5e+009	87.4454	12.4553
2e+009	85.6942	17.3518
2.5e+009	83.2968	21.745
3e+009	80.6382	25.6512
3.5e+009	77.6999	29.06
4e+009	74.5455	31.9822
4.5e+009	71.3123	34.4925
5e+009	68.0872	36.5921
5.5e+009	64.8041	38.2454
6e+009	61.5273	39.4936
6.5e+009	58.3886	40.4452
7e+009	55.3714	41.1209
7.5e+009	52.5296	41.5331
8e+009	49.8357	41.7519
8.5e+009	47.2582	41.767
9e+009	44.8556	41.6299
9.5e+009	42.5856	41.4049
1e+010	40.4353	41.0244
1.05e+010	38.4952	40.5976
1.1e+010	36.6488	40.1154
1.15e+010	34.9046	39.5394
1.2e+010	33.37	38.9628
1.25e+010	31.8826	38.3608
1.3e+010	30.4712	37.6944
1.35e+010	29.2373	37.0898
1.4e+010	28.0464	36.4647
1.45e+010	26.9126	35.7602
1.5e+010	25.9144	35.16
1.55e+010	24.9706	34.565
1.6e+010	24.064	33.8631
1.65e+010	23.2597	33.289
1.7e+010	22.4544	32.7623
1.75e+010	21.7595	32.0909
1.8e+010	21.1273	31.563
1.85e+010	20.4376	31.0713
1.9e+010	19.9058	30.4573
1.95e+010	19.3961	29.9407
2e+010	18.7808	29.4777
2.05e+010	18.339	28.9561
2.1e+010	17.9615	28.5393
2.15e+010	17.4306	28.0568
2.2e+010	17.0627	27.5721
2.25e+010	16.7696	27.2474
2.3e+010	16.3326	26.7747
2.35e+010	16.0335	26.2683
2.4e+010	15.7593	26.0807
2.45e+010	15.4069	25.6199
2.5e+010	15.256	25.1506
2.55e+010	14.9625	24.9655
2.6e+010	14.6446	24.5154
2.65e+010	14.5263	24.0612
