frequency	e'	e''
5e+008	89.2452	-1.01873
1e+009	88.1462	6.28534
1.5e+009	87.1944	11.6657
2e+009	85.5187	16.3245
2.5e+009	83.4508	20.5515
3e+009	81.0553	24.3717
3.5e+009	78.349	27.734
4e+009	75.4406	30.6655
4.5e+009	72.4569	33.1886
5e+009	69.4506	35.3593
5.5e+009	66.3807	37.1434
6e+009	63.2637	38.5368
6.5e+009	60.2432	39.6432
7e+009	57.3303	40.4935
7.5e+009	54.5489	41.0548
8e+009	51.9025	41.4323
8.5e+009	49.3499	41.6137
9e+009	46.9447	41.6118
9.5e+009	44.6737	41.5271
1e+010	42.4939	41.284
1.05e+010	40.5072	40.96
1.1e+010	38.6278	40.5863
1.15e+010	36.8291	40.113
1.2e+010	35.2256	39.6109
1.25e+010	33.684	39.0868
1.3e+010	32.2177	38.5035
1.35e+010	30.9099	37.9383
1.4e+010	29.6597	37.3626
1.45e+010	28.4635	36.7202
1.5e+010	27.3963	36.1469
1.55e+010	26.3973	35.5823
1.6e+010	25.4243	34.9293
1.65e+010	24.563	34.3713
1.7e+010	23.7117	33.8536
1.75e+010	22.9539	33.2162
1.8e+010	22.2618	32.6988
1.85e+010	21.5308	32.2087
1.9e+010	20.944	31.6183
1.95e+010	20.3874	31.103
2e+010	19.7475	30.6416
2.05e+010	19.259	30.1289
2.1e+010	18.8304	29.7051
2.15e+010	18.2734	29.2289
2.2e+010	17.8596	28.7526
2.25e+010	17.5246	28.4142
2.3e+010	17.0731	27.9462
2.35e+010	16.7416	27.4507
2.4e+010	16.4325	27.2284
2.45e+010	16.0654	26.7769
2.5e+010	15.8583	26.3053
2.55e+010	15.5522	26.0886
2.6e+010	15.2278	25.6566
2.65e+010	15.0676	25.2051
