frequency	e'	e''
5e+008	88.7875	-0.967783
1e+009	87.7169	6.32271
1.5e+009	86.7463	11.6922
2e+009	85.0433	16.3952
2.5e+009	82.9366	20.5508
3e+009	80.5962	24.3505
3.5e+009	77.8808	27.7381
4e+009	74.9814	30.6769
4.5e+009	71.9675	33.2445
5e+009	68.904	35.4047
5.5e+009	65.7992	37.1444
6e+009	62.6764	38.4958
6.5e+009	59.6618	39.5799
7e+009	56.7494	40.4033
7.5e+009	53.9751	40.9432
8e+009	51.3336	41.3087
8.5e+009	48.7792	41.4687
9e+009	46.388	41.4471
9.5e+009	44.1169	41.3557
1e+010	41.9405	41.0923
1.05e+010	39.9795	40.7565
1.1e+010	38.1031	40.3808
1.15e+010	36.3105	39.8885
1.2e+010	34.7304	39.38
1.25e+010	33.1985	38.8556
1.3e+010	31.7329	38.2482
1.35e+010	30.4514	37.6885
1.4e+010	29.2093	37.117
1.45e+010	28.0142	36.4544
1.5e+010	26.9705	35.884
1.55e+010	25.9803	35.3261
1.6e+010	25.0104	34.6424
1.65e+010	24.1629	34.0934
1.7e+010	23.3128	33.5953
1.75e+010	22.5705	32.9281
1.8e+010	21.9011	32.4182
1.85e+010	21.1584	31.948
1.9e+010	20.589	31.336
1.95e+010	20.0522	30.8189
2e+010	19.3873	30.372
2.05e+010	18.9176	29.8474
2.1e+010	18.5208	29.4354
2.15e+010	17.9339	28.9545
2.2e+010	17.5434	28.4498
2.25e+010	17.2337	28.1575
2.3e+010	16.7516	27.6686
2.35e+010	16.4276	27.1384
2.4e+010	16.1446	26.9837
2.45e+010	15.7395	26.5153
2.5e+010	15.5906	25.9998
2.55e+010	15.2893	25.8456
2.6e+010	14.9273	25.3834
2.65e+010	14.8087	24.8934
