frequency	e'	e''
5e+008	89.3292	-1.07696
1e+009	88.1845	6.33279
1.5e+009	87.052	11.7586
2e+009	85.4864	16.4708
2.5e+009	83.3113	20.7208
3e+009	80.8507	24.529
3.5e+009	78.1334	27.8969
4e+009	75.2048	30.8186
4.5e+009	72.1716	33.3604
5e+009	69.127	35.532
5.5e+009	66.0101	37.2714
6e+009	62.8635	38.6369
6.5e+009	59.8333	39.7159
7e+009	56.9049	40.5203
7.5e+009	54.1175	41.061
8e+009	51.4638	41.413
8.5e+009	48.9109	41.555
9e+009	46.509	41.5274
9.5e+009	44.2322	41.4231
1e+010	42.0662	41.1404
1.05e+010	40.0975	40.8075
1.1e+010	38.2179	40.4145
1.15e+010	36.4343	39.9107
1.2e+010	34.8585	39.3996
1.25e+010	33.3202	38.864
1.3e+010	31.8676	38.2482
1.35e+010	30.5888	37.6902
1.4e+010	29.3473	37.1083
1.45e+010	28.1682	36.4357
1.5e+010	27.1236	35.8674
1.55e+010	26.1297	35.3006
1.6e+010	25.1766	34.6127
1.65e+010	24.3336	34.0581
1.7e+010	23.4815	33.5488
1.75e+010	22.7451	32.8829
1.8e+010	22.0792	32.3664
1.85e+010	21.3467	31.8844
1.9e+010	20.7796	31.2671
1.95e+010	20.2362	30.7572
2e+010	19.5825	30.2978
2.05e+010	19.1105	29.7669
2.1e+010	18.7055	29.3524
2.15e+010	18.1385	28.8696
2.2e+010	17.7458	28.3745
2.25e+010	17.4278	28.0487
2.3e+010	16.9554	27.5696
2.35e+010	16.6385	27.0487
2.4e+010	16.3397	26.8672
2.45e+010	15.9535	26.394
2.5e+010	15.7904	25.9049
2.55e+010	15.4768	25.7324
2.6e+010	15.1276	25.2692
2.65e+010	14.997	24.8007
