frequency	e'	e''
5e+008	70.0209	-0.780637
1e+009	69.2464	5.04049
1.5e+009	68.6387	9.3327
2e+009	67.6146	13.2679
2.5e+009	66.2412	17.2292
3e+009	63.735	21.4319
3.5e+009	60.5025	23.6307
4e+009	58.2248	25.7683
4.5e+009	55.7051	27.8408
5e+009	53.1039	29.6686
5.5e+009	50.3489	31.1045
6e+009	47.6003	32.1026
6.5e+009	45.0369	32.8594
7e+009	42.5868	33.4623
7.5e+009	40.2535	33.8598
8e+009	38.0129	34.1439
8.5e+009	35.7869	34.2568
9e+009	33.6774	34.1851
9.5e+009	31.6747	34.0045
1e+010	29.7802	33.6698
1.05e+010	28.057	33.2798
1.1e+010	26.4009	32.8182
1.15e+010	24.8495	32.2279
1.2e+010	23.525	31.6287
1.25e+010	22.2653	31.0467
1.3e+010	21.0618	30.3979
1.35e+010	20.0143	29.7932
1.4e+010	19.0153	29.1929
1.45e+010	18.062	28.5432
1.5e+010	17.1982	27.9668
1.55e+010	16.3832	27.3774
1.6e+010	15.6142	26.7071
1.65e+010	14.918	26.1202
1.7e+010	14.2456	25.541
1.75e+010	13.6881	24.8645
1.8e+010	13.1907	24.2946
1.85e+010	12.6841	23.7585
1.9e+010	12.2918	23.1706
1.95e+010	11.9282	22.6309
2e+010	11.5355	22.1214
2.05e+010	11.2865	21.641
2.1e+010	11.04	21.2664
2.15e+010	10.6981	20.8131
2.2e+010	10.4787	20.3829
2.25e+010	10.3009	20.093
2.3e+010	10.0327	19.7045
2.35e+010	9.82244	19.3173
2.4e+010	9.6098	19.1067
2.45e+010	9.38765	18.7213
2.5e+010	9.27991	18.3546
2.55e+010	9.04762	18.141
2.6e+010	8.84056	17.7391
2.65e+010	8.77285	17.3477
