frequency	e'	e''
5e+008	88.8736	-0.986774
1e+009	87.797	6.31156
1.5e+009	86.8379	11.6713
2e+009	85.1469	16.3467
2.5e+009	83.0587	20.5234
3e+009	80.7223	24.3319
3.5e+009	78.0006	27.7098
4e+009	75.1049	30.6624
4.5e+009	72.0725	33.2113
5e+009	69.018	35.3455
5.5e+009	65.9435	37.0856
6e+009	62.8431	38.445
6.5e+009	59.8419	39.5349
7e+009	56.9386	40.3767
7.5e+009	54.1672	40.9343
8e+009	51.5247	41.3065
8.5e+009	48.9707	41.4773
9e+009	46.5718	41.4664
9.5e+009	44.3045	41.3758
1e+010	42.1294	41.1198
1.05e+010	40.1566	40.7887
1.1e+010	38.2817	40.4119
1.15e+010	36.4922	39.9286
1.2e+010	34.899	39.4207
1.25e+010	33.3697	38.9002
1.3e+010	31.9059	38.3076
1.35e+010	30.6103	37.7374
1.4e+010	29.3707	37.1671
1.45e+010	28.1783	36.5207
1.5e+010	27.1246	35.9418
1.55e+010	26.1289	35.3786
1.6e+010	25.1647	34.7184
1.65e+010	24.3072	34.1633
1.7e+010	23.4604	33.6508
1.75e+010	22.7094	33.0013
1.8e+010	22.0315	32.4896
1.85e+010	21.3007	32.0081
1.9e+010	20.7148	31.4141
1.95e+010	20.1703	30.9029
2e+010	19.5271	30.4453
2.05e+010	19.0482	29.9306
2.1e+010	18.6273	29.5103
2.15e+010	18.0659	29.0337
2.2e+010	17.6678	28.5429
2.25e+010	17.3346	28.2207
2.3e+010	16.8757	27.7497
2.35e+010	16.5484	27.2465
2.4e+010	16.2497	27.0432
2.45e+010	15.8627	26.59
2.5e+010	15.6849	26.0991
2.55e+010	15.3825	25.9041
2.6e+010	15.0396	25.4664
2.65e+010	14.8937	25.0029
