frequency	e'	e''
5e+008	82.5695	-2.12829
1e+009	82.5254	3.04414
1.5e+009	82.1393	6.58866
2e+009	81.5002	9.67223
2.5e+009	80.6376	12.5205
3e+009	79.6412	15.1857
3.5e+009	78.4683	17.7123
4e+009	77.1328	20.0584
4.5e+009	75.6964	22.2618
5e+009	74.1736	24.3281
5.5e+009	72.5273	26.217
6e+009	70.8025	27.9447
6.5e+009	69.0496	29.5328
7e+009	67.2551	30.9544
7.5e+009	65.4368	32.2277
8e+009	63.6103	33.3768
8.5e+009	61.7775	34.369
9e+009	59.9545	35.238
9.5e+009	58.1426	36.0199
1e+010	56.3493	36.6363
1.05e+010	54.6341	37.1849
1.1e+010	52.9206	37.6305
1.15e+010	51.2346	37.95
1.2e+010	49.6593	38.2191
1.25e+010	48.074	38.4085
1.3e+010	46.5357	38.4962
1.35e+010	45.1072	38.5737
1.4e+010	43.6855	38.5904
1.45e+010	42.3018	38.488
1.5e+010	41.0166	38.4244
1.55e+010	39.7796	38.3093
1.6e+010	38.542	38.0643
1.65e+010	37.4013	37.8986
1.7e+010	36.2768	37.7322
1.75e+010	35.2303	37.3908
1.8e+010	34.2433	37.1464
1.85e+010	33.2188	36.9184
1.9e+010	32.3345	36.5384
1.95e+010	31.46	36.2004
2e+010	30.5227	35.9367
2.05e+010	29.7447	35.5718
2.1e+010	29.0343	35.2572
2.15e+010	28.1762	34.9084
2.2e+010	27.4824	34.5229
2.25e+010	26.8884	34.2444
2.3e+010	26.1461	33.8413
2.35e+010	25.5276	33.3745
2.4e+010	24.9877	33.23
2.45e+010	24.3335	32.8098
2.5e+010	23.9083	32.3267
2.55e+010	23.3521	32.1824
2.6e+010	22.7606	31.7467
2.65e+010	22.3639	31.252
