frequency	e'	e''
5e+008	88.9208	-0.987023
1e+009	87.823	6.355
1.5e+009	86.8341	11.7461
2e+009	85.1501	16.4797
2.5e+009	82.9688	20.6396
3e+009	80.6146	24.4182
3.5e+009	77.8964	27.8002
4e+009	74.9898	30.7244
4.5e+009	71.9954	33.2822
5e+009	68.9457	35.4725
5.5e+009	65.824	37.2324
6e+009	62.6789	38.5899
6.5e+009	59.6505	39.6807
7e+009	56.7194	40.5039
7.5e+009	53.9284	41.0305
8e+009	51.2741	41.3913
8.5e+009	48.7086	41.5391
9e+009	46.3153	41.4998
9.5e+009	44.0369	41.4056
1e+010	41.8574	41.1311
1.05e+010	39.8994	40.7879
1.1e+010	38.0202	40.4027
1.15e+010	36.2198	39.8976
1.2e+010	34.6563	39.3831
1.25e+010	33.1195	38.8519
1.3e+010	31.6484	38.2315
1.35e+010	30.3825	37.6795
1.4e+010	29.1403	37.1019
1.45e+010	27.9457	36.4239
1.5e+010	26.9116	35.8592
1.55e+010	25.9253	35.308
1.6e+010	24.9564	34.6014
1.65e+010	24.1142	34.0552
1.7e+010	23.2619	33.5727
1.75e+010	22.5282	32.8878
1.8e+010	21.8662	32.3774
1.85e+010	21.1145	31.9186
1.9e+010	20.5619	31.2889
1.95e+010	20.0319	30.7664
2e+010	19.345	30.3278
2.05e+010	18.8818	29.7977
2.1e+010	18.5099	29.3893
2.15e+010	17.8999	28.9071
2.2e+010	17.5099	28.3954
2.25e+010	17.2279	28.1243
2.3e+010	16.725	27.6216
2.35e+010	16.4057	27.0721
2.4e+010	16.1304	26.9545
2.45e+010	15.7151	26.4754
2.5e+010	15.5872	25.9377
2.55e+010	15.2893	25.8153
2.6e+010	14.9102	25.337
2.65e+010	14.8101	24.8206
