frequency	e'	e''
5e+008	89.9153	-0.865734
1e+009	88.6473	6.81643
1.5e+009	87.467	12.4919
2e+009	85.6962	17.3967
2.5e+009	83.2947	21.7982
3e+009	80.6212	25.7125
3.5e+009	77.6718	29.1195
4e+009	74.507	32.046
4.5e+009	71.2684	34.5528
5e+009	68.0313	36.6478
5.5e+009	64.7368	38.2942
6e+009	61.4534	39.5356
6.5e+009	58.3069	40.4816
7e+009	55.2868	41.151
7.5e+009	52.4434	41.5558
8e+009	49.7502	41.7662
8.5e+009	47.1716	41.7764
9e+009	44.7676	41.6319
9.5e+009	42.5	41.4007
1e+010	40.3488	41.0133
1.05e+010	38.4114	40.5817
1.1e+010	36.5668	40.0976
1.15e+010	34.8231	39.5159
1.2e+010	33.2919	38.9358
1.25e+010	31.8084	38.3314
1.3e+010	30.3999	37.6627
1.35e+010	29.1691	37.0552
1.4e+010	27.9807	36.428
1.45e+010	26.8477	35.7195
1.5e+010	25.8544	35.1204
1.55e+010	24.911	34.5247
1.6e+010	24.0062	33.8204
1.65e+010	23.2048	33.2456
1.7e+010	22.4013	32.7184
1.75e+010	21.7092	32.0453
1.8e+010	21.0795	31.5195
1.85e+010	20.3926	31.0268
1.9e+010	19.8604	30.4149
1.95e+010	19.3556	29.8974
2e+010	18.7409	29.4352
2.05e+010	18.3008	28.9126
2.1e+010	17.9241	28.4964
2.15e+010	17.3956	28.0137
2.2e+010	17.0283	27.5296
2.25e+010	16.7367	27.2045
2.3e+010	16.3007	26.732
2.35e+010	16.0031	26.2286
2.4e+010	15.7297	26.0384
2.45e+010	15.3771	25.5796
2.5e+010	15.2288	25.1086
2.55e+010	14.937	24.9236
2.6e+010	14.6191	24.4773
2.65e+010	14.5013	24.0257
